nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_bucket,actual_minutes,allowed_dir,dir_ok,platform_ok,_opp_def_bucket,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket
203484,Kentavious Caldwell-Pope,MEM,POR,19.5,,pra,Demon,OVER,A,6.7,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,20.94,0,5,0,0.0,25,Target,6.7,7.03,1.05,Demon | NA,OVER | NA,NA | NA
1628398,Kyle Kuzma,MIL,IND,22.5,,points,Demon,OVER,A,6.69,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,27.0,1,4,0,0.2,21,Bad,6.69,6.69,1.0,Demon | NA,OVER | NA,NA | NA
1641716,Jarace Walker,IND,MIL,14.5,,pra,Goblin,OVER,A,6.67,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,23.67,5,0,0,1.0,14,Avg,6.67,7.0,1.05,Goblin | NA,OVER | NA,NA | NA
1630180,Saddiq Bey,NOP,MIN,22.5,,pra,Goblin,OVER,A,6.65,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,30.41,4,1,0,0.8,4,Elite,6.65,6.98,1.05,Goblin | NA,OVER | NA,NA | NA
1642363,Nique Clifford,SAC,LAC,14.5,,points,Demon,OVER,A,6.65,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,19.98,1,4,0,0.2,23,Bad,6.65,6.65,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,36.5,,pra,Demon,OVER,A,6.64,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,29.57,0,5,0,0.0,4,Elite,6.64,6.97,1.05,Demon | NA,OVER | NA,NA | NA
1630183,Jaden McDaniels,MIN,NOP,24.5,,points,Demon,OVER,A,6.62,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,32.36,1,4,0,0.2,26,Target,6.62,6.62,1.0,Demon | NA,OVER | NA,NA | NA
1628370,Malik Monk,SAC,LAC,19.5,,points,Demon,OVER,A,6.6,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,22.17,0,5,0,0.0,23,Bad,6.6,6.6,1.0,Demon | NA,OVER | NA,NA | NA
1631170,Jaime Jaquez,MIA,BOS,9.5,,points,Goblin,OVER,A,6.6,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,28.81,5,0,0,1.0,6,Elite,6.6,6.6,1.0,Goblin | NA,OVER | NA,NA | NA
1626167,Myles Turner,MIL,IND,9.5,,points,Goblin,OVER,A,6.59,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,Points,28.49,4,1,0,0.8,21,Bad,6.59,6.59,1.0,Goblin | NA,OVER | NA,NA | NA
1641739,Toumani Camara,POR,MEM,14.5,,pra,Goblin,OVER,A,6.56,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,33.73,4,1,0,0.8,17,Avg,6.56,6.89,1.05,Goblin | NA,OVER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,39.5,,pra,Demon,OVER,A,6.56,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,34.67,1,4,0,0.2,3,Elite,6.56,6.89,1.05,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,9.5,,points,Goblin,OVER,A,6.55,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,29.55,5,0,0,1.0,23,Bad,6.55,6.55,1.0,Goblin | NA,OVER | NA,NA | NA
1627759,Jaylen Brown,BOS,MIA,34.5,,pra,Goblin,OVER,A,6.54,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,34.35,3,2,0,0.6,10,Good,6.54,6.87,1.05,Goblin | NA,OVER | NA,NA | NA
1642285,Cam Spencer,MEM,POR,26.5,,pra,Demon,OVER,A,6.53,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,24.17,1,4,0,0.2,25,Target,6.53,6.86,1.05,Demon | NA,OVER | NA,NA | NA
203497,Rudy Gobert,MIN,NOP,28.5,,pra,Demon,OVER,A,6.52,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Pts+Rebs+Asts,31.28,0,5,0,0.0,26,Target,6.52,6.85,1.05,Demon | NA,OVER | NA,NA | NA
203484,Kentavious Caldwell-Pope,MEM,POR,14.5,,points,Demon,OVER,A,6.46,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,20.94,1,4,0,0.2,25,Target,6.46,6.46,1.0,Demon | NA,OVER | NA,NA | NA
1641716,Jarace Walker,IND,MIL,7.5,,points,Goblin,OVER,A,6.44,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,23.67,5,0,0,1.0,14,Avg,6.44,6.44,1.0,Goblin | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,21.5,,pra,Demon,OVER,A,6.41,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,29.87,2,3,0,0.4,21,Bad,6.41,6.73,1.05,Demon | NA,OVER | NA,NA | NA
1630558,Davion Mitchell,MIA,BOS,14.5,,points,Demon,OVER,A,6.4,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,28.93,0,5,0,0.0,6,Elite,6.4,6.4,1.0,Demon | NA,OVER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,31.5,,points,Demon,OVER,A,6.4,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,35.3,0,5,0,0.0,6,Elite,6.4,6.4,1.0,Demon | NA,OVER | NA,NA | NA
1630183,Jaden McDaniels,MIN,NOP,11.5,,points,Goblin,OVER,A,6.38,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,32.36,4,1,0,0.8,26,Target,6.38,6.38,1.0,Goblin | NA,OVER | NA,NA | NA
1630180,Saddiq Bey,NOP,MIN,13.5,,points,Goblin,OVER,A,6.37,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Points,30.41,4,1,0,0.8,4,Elite,6.37,6.37,1.0,Goblin | NA,OVER | NA,NA | NA
201950,Jrue Holiday,POR,MEM,27.5,,pra,Demon,OVER,A,6.37,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,28.14,1,4,0,0.2,17,Avg,6.37,6.69,1.05,Demon | NA,OVER | NA,NA | NA
1631170,Jaime Jaquez,MIA,BOS,20.5,,pra,Goblin,OVER,A,6.34,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,28.81,4,1,0,0.8,6,Elite,6.34,6.66,1.05,Goblin | NA,OVER | NA,NA | NA
1629675,Naz Reid,MIN,NOP,9.5,,points,Goblin,OVER,A,6.3,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,Points,26.42,5,0,0,1.0,26,Target,6.3,6.3,1.0,Goblin | NA,OVER | NA,NA | NA
1641713,GG Jackson,MEM,POR,25.5,,pra,Demon,OVER,A,6.3,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,18.14,1,4,0,0.2,25,Target,6.3,6.61,1.05,Demon | NA,OVER | NA,NA | NA
1630166,Deni Avdija,POR,MEM,29.5,,pra,Goblin,OVER,A,6.29,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,34.64,4,1,0,0.8,17,Avg,6.29,6.61,1.05,Goblin | NA,OVER | NA,NA | NA
1629631,De'Andre Hunter,SAC,LAC,22.5,,pra,Demon,OVER,A,6.26,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F-G,Pts+Rebs+Asts,26.18,1,4,0,0.2,23,Bad,6.26,6.57,1.05,Demon | NA,OVER | NA,NA | NA
1630530,Trey Murphy,NOP,MIN,36.5,,pra,Demon,OVER,A,6.25,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,35.88,1,4,0,0.2,4,Elite,6.25,6.56,1.05,Demon | NA,OVER | NA,NA | NA
1628404,Josh Hart,NYK,DET,19.5,,points,Demon,OVER,A,6.24,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,30.56,3,2,0,0.6,3,Elite,6.24,6.24,1.0,Demon | NA,OVER | NA,NA | NA
1642920,Kobe Sanders,LAC,SAC,15.5,,points,Demon,OVER,A,6.23,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,21.57,1,4,0,0.2,26,Target,6.23,6.23,1.0,Demon | NA,OVER | NA,NA | NA
1641796,Pelle Larsson,MIA,BOS,8.5,,points,Goblin,OVER,A,6.22,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,24.27,4,1,0,0.8,6,Elite,6.22,6.22,1.0,Goblin | NA,OVER | NA,NA | NA
204456,T.J. McConnell,IND,MIL,14.5,,points,Demon,OVER,A,6.22,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,17.14,1,4,0,0.2,14,Avg,6.22,6.22,1.0,Demon | NA,OVER | NA,NA | NA
1629675,Naz Reid,MIN,NOP,19.5,,pra,Goblin,OVER,A,6.19,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,Pts+Rebs+Asts,26.42,4,1,0,0.8,26,Target,6.19,6.5,1.05,Goblin | NA,OVER | NA,NA | NA
204456,T.J. McConnell,IND,MIL,20.5,,pra,Demon,OVER,A,6.19,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,17.14,0,5,0,0.0,14,Avg,6.19,6.5,1.05,Demon | NA,OVER | NA,NA | NA
1641739,Toumani Camara,POR,MEM,18.5,,points,Demon,OVER,A,6.18,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,33.73,0,5,0,0.0,17,Avg,6.18,6.18,1.0,Demon | NA,OVER | NA,NA | NA
1626181,Norman Powell,MIA,BOS,31.5,,pra,Demon,OVER,A,6.16,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,30.67,0,5,0,0.0,6,Elite,6.16,6.47,1.05,Demon | NA,OVER | NA,NA | NA
1626171,Bobby Portis,MIL,IND,19.5,,pra,Goblin,OVER,A,6.16,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,24.43,5,0,0,1.0,21,Bad,6.16,6.47,1.05,Goblin | NA,OVER | NA,NA | NA
1631157,Ryan Rollins,MIL,IND,37.5,,pra,Demon,OVER,A,6.15,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,31.94,2,3,0,0.4,21,Bad,6.15,6.46,1.05,Demon | NA,OVER | NA,NA | NA
1631323,Simone Fontecchio,MIA,BOS,10.5,,pra,Goblin,OVER,A,6.11,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,17.37,3,2,0,0.6,6,Elite,6.11,6.42,1.05,Goblin | NA,OVER | NA,NA | NA
1627759,Jaylen Brown,BOS,MIA,34.5,,points,Demon,OVER,A,6.08,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Points,34.35,0,5,0,0.0,10,Good,6.08,6.08,1.0,Demon | NA,OVER | NA,NA | NA
1642920,Kobe Sanders,LAC,SAC,20.5,,pra,Demon,OVER,A,6.07,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,21.57,1,4,0,0.2,26,Target,6.07,6.38,1.05,Demon | NA,OVER | NA,NA | NA
1626157,Karl-Anthony Towns,NYK,DET,22.5,,points,Demon,OVER,A,6.06,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,Points,31.44,1,4,0,0.2,3,Elite,6.06,6.06,1.0,Demon | NA,OVER | NA,NA | NA
201572,Brook Lopez,LAC,SAC,16.5,,pra,Demon,OVER,A,6.05,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Pts+Rebs+Asts,17.35,1,4,0,0.2,26,Target,6.05,6.36,1.05,Demon | NA,OVER | NA,NA | NA
1628401,Derrick White,BOS,MIA,31.5,,pra,Demon,OVER,A,6.05,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,34.18,2,3,0,0.4,10,Good,6.05,6.36,1.05,Demon | NA,OVER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,7.5,,points,Goblin,OVER,A,6.05,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,28.5,5,0,0,1.0,6,Elite,6.05,6.05,1.0,Goblin | NA,OVER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,29.5,,points,Demon,OVER,A,6.05,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,34.67,1,4,0,0.2,3,Elite,6.05,6.05,1.0,Demon | NA,OVER | NA,NA | NA
1642377,Jaylen Wells,MEM,POR,23.5,,pra,Demon,OVER,A,6.04,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,26.86,0,5,0,0.0,25,Target,6.04,6.35,1.05,Demon | NA,OVER | NA,NA | NA
1630174,Aaron Nesmith,IND,MIL,28.5,,pra,Demon,OVER,A,6.04,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,30.66,0,5,0,0.0,14,Avg,6.04,6.34,1.05,Demon | NA,OVER | NA,NA | NA
1630558,Davion Mitchell,MIA,BOS,23.5,,pra,Demon,OVER,A,6.02,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,28.93,0,5,0,0.0,6,Elite,6.02,6.32,1.05,Demon | NA,OVER | NA,NA | NA
1628978,Donte DiVincenzo,MIN,NOP,19.5,,points,Demon,OVER,A,6.02,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,31.5,1,4,0,0.2,26,Target,6.02,6.02,1.0,Demon | NA,OVER | NA,NA | NA
203897,Zach LaVine,SAC,LAC,24.5,,points,Demon,OVER,A,6.01,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,31.79,1,4,0,0.2,23,Bad,6.01,6.01,1.0,Demon | NA,OVER | NA,NA | NA
201942,DeMar DeRozan,SAC,LAC,22.5,,pra,Standard,OVER,A,5.96,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,33.08,4,1,0,0.8,23,Bad,5.96,6.25,1.05,Standard | NA,OVER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,19.5,,points,Demon,OVER,A,5.95,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,28.5,2,3,0,0.4,6,Elite,5.95,5.95,1.0,Demon | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,24.5,,points,Demon,OVER,A,5.94,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,29.57,0,5,0,0.0,4,Elite,5.94,5.94,1.0,Demon | NA,OVER | NA,NA | NA
1629614,Andrew Nembhard,IND,MIL,24.5,,pra,Goblin,OVER,A,5.94,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,32.02,3,2,0,0.6,14,Avg,5.94,6.24,1.05,Goblin | NA,OVER | NA,NA | NA
202695,Kawhi Leonard,LAC,SAC,31.5,,points,Demon,OVER,A,5.88,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,32.73,0,5,0,0.0,26,Target,5.88,5.88,1.0,Demon | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,30.5,,pra,Demon,OVER,A,5.85,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,29.55,0,5,0,0.0,23,Bad,5.85,6.15,1.05,Demon | NA,OVER | NA,NA | NA
1628384,OG Anunoby,NYK,DET,14.5,,points,Goblin,OVER,A,5.82,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F-G,Points,33.05,5,0,0,1.0,3,Elite,5.82,5.82,1.0,Goblin | NA,OVER | NA,NA | NA
1630202,Payton Pritchard,BOS,MIA,13.5,,points,Goblin,OVER,A,5.82,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,32.7,3,2,0,0.6,10,Good,5.82,5.82,1.0,Goblin | NA,OVER | NA,NA | NA
1642377,Jaylen Wells,MEM,POR,18.5,,points,Demon,OVER,A,5.8,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,26.86,0,5,0,0.0,25,Target,5.8,5.8,1.0,Demon | NA,OVER | NA,NA | NA
1630530,Trey Murphy,NOP,MIN,27.5,,points,Demon,OVER,A,5.77,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,35.88,1,4,0,0.2,4,Elite,5.77,5.77,1.0,Demon | NA,OVER | NA,NA | NA
1628404,Josh Hart,NYK,DET,7.5,,points,Goblin,OVER,A,5.76,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,30.56,3,2,0,0.6,3,Elite,5.76,5.76,1.0,Goblin | NA,OVER | NA,NA | NA
1626181,Norman Powell,MIA,BOS,25.5,,points,Demon,OVER,A,5.75,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,30.67,0,5,0,0.0,6,Elite,5.75,5.75,1.0,Demon | NA,OVER | NA,NA | NA
1630530,Trey Murphy,NOP,MIN,24.5,,pra,Goblin,OVER,A,5.75,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,35.88,3,2,0,0.6,4,Elite,5.75,6.04,1.05,Goblin | NA,OVER | NA,NA | NA
1630162,Anthony Edwards,MIN,NOP,24.5,,points,Goblin,OVER,A,5.71,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,35.4,4,1,0,0.8,26,Target,5.71,5.71,1.0,Goblin | NA,OVER | NA,NA | NA
1628401,Derrick White,BOS,MIA,20.5,,points,Demon,OVER,A,5.71,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,34.18,1,4,0,0.2,10,Good,5.71,5.71,1.0,Demon | NA,OVER | NA,NA | NA
1630166,Deni Avdija,POR,MEM,17.5,,points,Goblin,OVER,A,5.7,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,34.64,3,2,0,0.6,17,Avg,5.7,5.7,1.0,Goblin | NA,OVER | NA,NA | NA
1631323,Simone Fontecchio,MIA,BOS,4.5,,points,Goblin,OVER,A,5.66,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,17.37,3,2,0,0.6,6,Elite,5.66,5.66,1.0,Goblin | NA,OVER | NA,NA | NA
1630162,Anthony Edwards,MIN,NOP,45.5,,pra,Demon,OVER,A,5.64,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,35.4,1,4,0,0.2,26,Target,5.64,5.92,1.05,Demon | NA,OVER | NA,NA | NA
1641713,GG Jackson,MEM,POR,17.5,,points,Demon,OVER,A,5.64,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,18.14,1,4,0,0.2,25,Target,5.64,5.64,1.0,Demon | NA,OVER | NA,NA | NA
1628384,OG Anunoby,NYK,DET,23.5,,pra,Goblin,OVER,A,5.63,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F-G,Pts+Rebs+Asts,33.05,5,0,0,1.0,3,Elite,5.63,5.91,1.05,Goblin | NA,OVER | NA,NA | NA
1630191,Isaiah Stewart,DET,NYK,9.5,,rebounds,Demon,OVER,A,5.61,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Rebounds,23.5,0,5,0,0.0,6,Elite,5.61,5.61,1.0,Demon | NA,OVER | NA,NA | NA
1631170,Jaime Jaquez,MIA,BOS,10.5,,points,Goblin,OVER,A,5.6,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,28.81,5,0,0,1.0,6,Elite,5.6,5.6,1.0,Goblin | NA,OVER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,19.5,,points,Goblin,OVER,A,5.6,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,35.3,4,1,0,0.8,6,Elite,5.6,5.6,1.0,Goblin | NA,OVER | NA,NA | NA
1642285,Cam Spencer,MEM,POR,17.5,,points,Demon,OVER,A,5.58,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,24.17,1,4,0,0.2,25,Target,5.58,5.58,1.0,Demon | NA,OVER | NA,NA | NA
202699,Tobias Harris,DET,NYK,19.5,,points,Demon,OVER,A,5.58,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,27.74,1,4,0,0.2,6,Elite,5.58,5.58,1.0,Demon | NA,OVER | NA,NA | NA
1641716,Jarace Walker,IND,MIL,19.5,,points,Demon,OVER,A,5.56,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,23.67,1,4,0,0.2,14,Avg,5.56,5.56,1.0,Demon | NA,OVER | NA,NA | NA
1642277,Johnny Furphy,IND,MIL,17.5,,pra,Demon,OVER,A,5.56,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,18.0,1,4,0,0.2,14,Avg,5.56,5.83,1.05,Demon | NA,OVER | NA,NA | NA
1631157,Ryan Rollins,MIL,IND,14.5,,points,Goblin,OVER,A,5.54,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,31.94,5,0,0,1.0,21,Bad,5.54,5.54,1.0,Goblin | NA,OVER | NA,NA | NA
1629631,De'Andre Hunter,SAC,LAC,17.5,,points,Demon,OVER,A,5.54,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F-G,Points,26.18,1,4,0,0.2,23,Bad,5.54,5.54,1.0,Demon | NA,OVER | NA,NA | NA
1630529,Herbert Jones,NOP,MIN,14.5,,points,Demon,OVER,A,5.51,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,28.8,1,4,0,0.2,4,Elite,5.51,5.51,1.0,Demon | NA,OVER | NA,NA | NA
1642270,Donovan Clingan,POR,MEM,16.5,,points,Demon,OVER,A,5.47,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Points,27.32,0,5,0,0.0,17,Avg,5.47,5.47,1.0,Demon | NA,OVER | NA,NA | NA
1629018,Gary Trent,MIL,IND,14.5,,points,Demon,OVER,A,5.46,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,24.09,1,4,0,0.2,21,Bad,5.46,5.46,1.0,Demon | NA,OVER | NA,NA | NA
1627759,Jaylen Brown,BOS,MIA,46.5,,pra,Demon,OVER,A,5.46,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,34.35,1,4,0,0.2,10,Good,5.46,5.73,1.05,Demon | NA,OVER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,44.5,,pra,Demon,OVER,A,5.45,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,35.3,1,4,0,0.2,6,Elite,5.45,5.73,1.05,Demon | NA,OVER | NA,NA | NA
1641716,Jarace Walker,IND,MIL,8.5,,points,Goblin,OVER,A,5.44,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,23.67,5,0,0,1.0,14,Avg,5.44,5.44,1.0,Goblin | NA,OVER | NA,NA | NA
1628404,Josh Hart,NYK,DET,19.5,,pra,Goblin,OVER,A,5.44,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,30.56,4,1,0,0.8,3,Elite,5.44,5.71,1.05,Goblin | NA,OVER | NA,NA | NA
1628370,Malik Monk,SAC,LAC,7.5,,points,Goblin,OVER,A,5.4,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,22.17,4,1,0,0.8,23,Bad,5.4,5.4,1.0,Goblin | NA,OVER | NA,NA | NA
1628381,John Collins,LAC,SAC,27.5,,pra,Demon,OVER,A,5.39,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Pts+Rebs+Asts,27.53,1,4,0,0.2,26,Target,5.39,5.66,1.05,Demon | NA,OVER | NA,NA | NA
1631101,Shaedon Sharpe,POR,MEM,33.5,,pra,Demon,OVER,A,5.38,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,30.32,1,4,0,0.2,17,Avg,5.38,5.64,1.05,Demon | NA,OVER | NA,NA | NA
1627739,Kris Dunn,LAC,SAC,19.5,,pra,Demon,OVER,A,5.37,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,27.14,0,5,0,0.0,26,Target,5.37,5.64,1.05,Demon | NA,OVER | NA,NA | NA
1630180,Saddiq Bey,NOP,MIN,14.5,,points,Goblin,OVER,A,5.37,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Points,30.41,4,1,0,0.8,4,Elite,5.37,5.37,1.0,Goblin | NA,OVER | NA,NA | NA
1627783,Pascal Siakam,IND,MIL,29.5,,points,Demon,OVER,A,5.36,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,33.98,0,5,0,0.0,14,Avg,5.36,5.36,1.0,Demon | NA,OVER | NA,NA | NA
1630162,Anthony Edwards,MIN,NOP,34.5,,pra,Goblin,OVER,A,5.36,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,35.4,4,1,0,0.8,26,Target,5.36,5.63,1.05,Goblin | NA,OVER | NA,NA | NA
1629627,Zion Williamson,NOP,MIN,24.5,,pra,Goblin,OVER,A,5.36,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,29.57,4,1,0,0.8,4,Elite,5.36,5.63,1.05,Goblin | NA,OVER | NA,NA | NA
1630643,Jay Huff,IND,MIL,14.5,,points,Demon,OVER,A,5.36,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Points,19.49,1,4,0,0.2,14,Avg,5.36,5.36,1.0,Demon | NA,OVER | NA,NA | NA
1628398,Kyle Kuzma,MIL,IND,32.5,,pra,Demon,OVER,A,5.34,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,27.0,3,2,0,0.6,21,Bad,5.34,5.6,1.05,Demon | NA,OVER | NA,NA | NA
1631170,Jaime Jaquez,MIA,BOS,21.5,,pra,Goblin,OVER,A,5.34,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,28.81,3,2,0,0.6,6,Elite,5.34,5.61,1.05,Goblin | NA,OVER | NA,NA | NA
1642907,Cedric Coward,MEM,POR,17.5,,points,Demon,OVER,A,5.33,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Points,26.72,0,5,0,0.0,25,Target,5.33,5.33,1.0,Demon | NA,OVER | NA,NA | NA
1627783,Pascal Siakam,IND,MIL,11.5,,rebounds,Demon,OVER,A,5.3,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Rebounds,33.98,0,5,0,0.0,14,Avg,5.3,5.3,1.0,Demon | NA,OVER | NA,NA | NA
203952,Andrew Wiggins,MIA,BOS,19.5,,points,Demon,OVER,A,5.18,3+,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Points,31.21,0,5,0,0.0,6,Elite,5.18,5.18,1.0,Demon | NA,OVER | NA,NA | NA
