projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,last1_assists,last2_assists,last3_assists,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_goals,last2_goals,last3_goals,last1_plus/minus,last2_plus/minus,last3_plus/minus
10424931,221574,Brandt Clarke,LA,D,Blocked Shots,1.5,goblin,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,blocked_shots,SKATER,CBJ,0,8482730,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.0,0.0,0.0,0.0,30,8.9,7.1,6.775,6.4,21.947,20.526,,,,13.0,11.0,6.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10424933,221574,Brandt Clarke,LA,D,Shots On Goal,1.5,goblin,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CBJ,0,8482730,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,1.8,2.0,2.05,2.067,30,8.9,7.1,6.775,6.4,21.947,20.526,,,,13.0,11.0,6.0,,,,,,,,,,,,,2,2,4,,,,,,,,,,,,,,,,,,,,,
10424938,265265,Charlie Coyle,CBJ,F,Shots On Goal,1.5,goblin,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8475745,,,,,,,,,,2.4,1.6,1.15,1.4,30,12.2,8.5,5.275,5.267,15.864,16.214,,,,22.5,11.0,8.0,,,,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,
10424944,305144,Conor Garland,CBJ,F,Shots On Goal,1.5,standard,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8478856,,,,,,,,,,1.8,1.7,1.85,1.967,30,7.7,6.35,6.475,6.117,18.157,17.546,,,,9.5,1.5,1.5,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,
10424952,87036,Erik Gudbranson,CBJ,D,Blocked Shots,1.5,standard,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,blocked_shots,SKATER,LA,0,8475790,,,,,,,,,,0.0,0.0,0.0,0.0,16,3.5,3.15,2.375,2.375,18.863,17.77,,,,5.0,0.0,1.5,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10424954,172391,Ivan Provorov,CBJ,D,Blocked Shots,1.5,standard,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,blocked_shots,SKATER,LA,0,8478500,,,,,,,,,,0.0,0.0,0.0,0.0,30,2.9,3.0,3.125,4.5,23.535,23.523,,,,0.0,5.0,6.5,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10424958,172391,Ivan Provorov,CBJ,D,Shots On Goal,1.5,standard,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8478500,,,,,,,,,,0.6,1.0,1.25,1.4,30,2.9,3.0,3.125,4.5,23.535,23.523,,,,0.0,5.0,6.5,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,
10424959,217672,Joel Edmundson,LA,D,Blocked Shots,1.5,standard,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,blocked_shots,SKATER,CBJ,0,8476441,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.0,0.0,0.0,0.0,30,1.6,1.7,2.175,2.467,19.078,18.531,,,,0.0,0.0,3.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10424971,287698,Mason Marchment,CBJ,F,Shots On Goal,1.5,goblin,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8478975,,,,,,,,,,2.2,2.2,1.95,1.867,30,7.5,9.5,7.975,7.133,14.841,14.855,,,,9.5,3.0,15.5,,,,,,,,,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,
10424973,59496,Mikey Anderson,LA,D,Blocked Shots,1.5,standard,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,blocked_shots,SKATER,CBJ,0,8479998,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.0,0.0,0.0,0.0,30,3.2,2.85,2.325,2.167,19.382,20.477,,,,16.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10424977,86998,Quinton Byfield,LA,F,Shots On Goal,1.5,goblin,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CBJ,0,8482124,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,2.6,1.7,2.0,1.933,30,8.1,6.25,7.2,6.133,19.215,19.808,,,,8.0,3.0,22.0,,,,,,,,,,,,,2,2,4,,,,,,,,,,,,,,,,,,,,,
10424981,218259,Sean Monahan,CBJ,F,Shots On Goal,1.5,standard,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8477497,,,,,,,,,,1.0,2.0,1.85,2.1,30,9.1,11.0,11.225,10.083,17.014,19.14,,,,5.0,13.0,5.0,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,
10424984,59042,Trevor Moore,LA,F,Shots On Goal,1.5,goblin,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CBJ,0,8479675,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,2.8,2.0,2.1,1.833,30,6.8,4.3,4.6,4.983,16.3,15.97,,,,7.5,9.5,6.0,,,,,,,,,,,,,5,3,4,,,,,,,,,,,,,,,,,,,,,
10428173,218255,Adam Fantilli,CBJ,F,Shots On Goal,1.5,goblin,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8484166,,,,,,,,,,2.6,2.5,2.65,2.667,30,13.5,11.45,9.925,9.6,15.598,17.916,,,,12.5,12.5,19.0,,,,,,,,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,
10428191,173242,Alex Laferriere,LA,F,Shots On Goal,1.5,goblin,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CBJ,0,8482155,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,3.4,2.8,2.55,2.833,30,8.3,6.3,6.575,7.383,18.261,18.439,,,,15.5,0.0,18.5,,,,,,,,,,,,,5,0,7,,,,,,,,,,,,,,,,,,,,,
10428228,218256,Kirill Marchenko,CBJ,F,Shots On Goal,1.5,goblin,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,LA,0,8480893,,,,,,,,,,2.6,2.5,2.45,2.3,30,7.9,8.65,8.225,8.317,16.753,18.168,,,,6.5,8.0,3.0,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,
10429299,218255,Adam Fantilli,CBJ,F,Assists,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,assists,SKATER,LA,0,8484166,,,,,,,,,,0.0,0.1,0.15,0.267,30,13.5,11.45,9.925,9.6,15.598,17.916,,,,12.5,12.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
10429300,57769,Adrian Kempe,LA,F,Assists,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,assists,SKATER,CBJ,0,8477960,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.6,0.6,0.5,0.4,30,12.3,12.45,9.45,9.05,19.443,19.21,,,,17.5,9.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,
10429301,218070,Anze Kopitar,LA,F,Assists,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,assists,SKATER,CBJ,0,8471685,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.6,0.4,0.45,0.4,30,4.5,3.05,3.15,4.45,17.488,18.625,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,
10429302,302130,Artemi Panarin,LA,F,Assists,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,assists,SKATER,CBJ,0,8478550,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.8,0.7,0.95,0.8,30,8.9,10.75,11.75,12.15,21.231,21.093,,,,16.0,1.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,
10429303,218256,Kirill Marchenko,CBJ,F,Assists,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,assists,SKATER,LA,0,8480893,,,,,,,,,,0.8,0.5,0.35,0.333,30,7.9,8.65,8.225,8.317,16.753,18.168,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,
10429304,218289,Zach Werenski,CBJ,D,Assists,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,assists,SKATER,LA,0,8478460,,,,,,,,,,0.8,0.7,0.65,0.667,30,12.7,11.45,10.45,10.5,23.715,26.626,,,,17.5,17.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,,,,
10429312,287698,Mason Marchment,CBJ,F,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8478975,,,,,,,,,,0.6,1.0,0.8,0.667,30,7.5,9.5,7.975,7.133,14.841,14.855,,,,9.5,3.0,15.5,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,
10429313,86998,Quinton Byfield,LA,F,Points,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,CBJ,0,8482124,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.6,0.5,0.6,0.467,30,8.1,6.25,7.2,6.133,19.215,19.808,,,,8.0,3.0,22.0,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,,,,,,,,,,
10429318,218255,Adam Fantilli,CBJ,F,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8484166,,,,,,,,,,1.2,1.0,0.8,0.8,30,13.5,11.45,9.925,9.6,15.598,17.916,,,,12.5,12.5,19.0,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,
10429321,57769,Adrian Kempe,LA,F,Points,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,CBJ,0,8477960,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,1.2,1.2,0.9,0.8,30,12.3,12.45,9.45,9.05,19.443,19.21,,,,17.5,9.5,14.0,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,
10429323,173242,Alex Laferriere,LA,F,Points,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,CBJ,0,8482155,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.4,0.3,0.4,0.467,30,8.3,6.3,6.575,7.383,18.261,18.439,,,,15.5,0.0,18.5,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,
10429329,218070,Anze Kopitar,LA,F,Points,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,CBJ,0,8471685,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.6,0.4,0.45,0.5,30,4.5,3.05,3.15,4.45,17.488,18.625,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,
10429337,221574,Brandt Clarke,LA,D,Points,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,CBJ,0,8482730,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,1.0,0.7,0.65,0.6,30,8.9,7.1,6.775,6.4,21.947,20.526,,,,13.0,11.0,6.0,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,
10429339,265265,Charlie Coyle,CBJ,F,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8475745,,,,,,,,,,1.6,1.1,0.65,0.533,30,12.2,8.5,5.275,5.267,15.864,16.214,,,,22.5,11.0,8.0,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,
10429342,305144,Conor Garland,CBJ,F,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8478856,,,,,,,,,,1.0,0.7,0.65,0.533,30,7.7,6.35,6.475,6.117,18.157,17.546,,,,9.5,1.5,1.5,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,
10429354,218256,Kirill Marchenko,CBJ,F,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8480893,,,,,,,,,,0.8,0.8,0.7,0.733,30,7.9,8.65,8.225,8.317,16.753,18.168,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,
10429363,218259,Sean Monahan,CBJ,F,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8477497,,,,,,,,,,1.4,1.3,1.45,1.167,30,9.1,11.0,11.225,10.083,17.014,19.14,,,,5.0,13.0,5.0,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,,
10429372,218289,Zach Werenski,CBJ,D,Points,1.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,points,SKATER,LA,0,8478460,,,,,,,,,,1.4,1.0,0.8,0.9,30,12.7,11.45,10.45,10.5,23.715,26.626,,,,17.5,17.5,11.0,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,
10430333,218070,Anze Kopitar,LA,F,Shots On Goal,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CBJ,0,8471685,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,1.0,0.7,0.6,1.1,30,4.5,3.05,3.15,4.45,17.488,18.625,,,,6.5,8.0,3.0,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,
10430470,302130,Artemi Panarin,LA,F,Power Play Points,1.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,power_play_points,SKATER,CBJ,0,8478550,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,,,,,30,8.9,10.75,11.75,12.15,21.231,21.093,,,,16.0,1.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10410441,218255,Adam Fantilli,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8484166,,,,,,,,,,1.2,0.9,0.65,0.533,30,13.5,11.45,9.925,9.6,15.598,17.916,,,,12.5,12.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,
10410442,57769,Adrian Kempe,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8477960,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.6,0.6,0.4,0.4,30,12.3,12.45,9.45,9.05,19.443,19.21,,,,17.5,9.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
10410443,173242,Alex Laferriere,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8482155,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.4,0.2,0.25,0.267,30,8.3,6.3,6.575,7.383,18.261,18.439,,,,15.5,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
10410444,218070,Anze Kopitar,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8471685,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.0,0.0,0.0,0.1,30,4.5,3.05,3.15,4.45,17.488,18.625,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410445,302130,Artemi Panarin,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8478550,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.2,0.4,0.35,0.4,30,8.9,10.75,11.75,12.15,21.231,21.093,,,,16.0,1.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10410446,57978,Boone Jenner,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8476432,,,,,,,,,,0.2,0.2,0.35,0.269,26,5.8,6.65,8.4,8.5,17.98,17.985,,,,4.5,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410447,221574,Brandt Clarke,LA,D,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8482730,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.4,0.2,0.15,0.1,30,8.9,7.1,6.775,6.4,21.947,20.526,,,,13.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10410448,265265,Charlie Coyle,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8475745,,,,,,,,,,0.2,0.2,0.1,0.167,30,12.2,8.5,5.275,5.267,15.864,16.214,,,,22.5,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10410449,218260,Cole Sillinger,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8482705,,,,,,,,,,0.4,0.2,0.15,0.167,30,5.4,3.75,4.35,4.717,15.132,16.398,,,,14.5,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10410450,305144,Conor Garland,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8478856,,,,,,,,,,0.0,0.1,0.15,0.167,30,7.7,6.35,6.475,6.117,18.157,17.546,,,,9.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410451,219949,Dante Fabbro,CBJ,D,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8479371,,,,,,,,,,0.4,0.3,0.25,0.2,30,6.9,6.75,6.225,5.2,20.435,21.466,,,,12.5,11.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
10410453,271232,Denton Mateychuk,CBJ,D,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8483485,,,,,,,,,,0.0,0.0,0.05,0.1,30,2.5,2.85,3.65,3.467,18.408,18.108,,,,1.5,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410455,57763,Drew Doughty,LA,D,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8474563,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.0,0.0,0.0,0.033,30,2.5,2.2,2.675,3.233,22.872,23.215,,,,6.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410456,268029,Isac Lundestrom,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8480806,,,,,,,,,,0.0,0.0,0.0,0.0,30,1.2,1.4,1.175,2.05,11.917,12.567,,,,1.5,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410457,172391,Ivan Provorov,CBJ,D,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8478500,,,,,,,,,,0.0,0.0,0.0,0.133,30,2.9,3.0,3.125,4.5,23.535,23.523,,,,0.0,5.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410459,88056,Kent Johnson,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8482660,,,,,,,,,,0.4,0.2,0.2,0.3,30,8.9,8.5,6.35,7.45,16.246,17.265,,,,4.5,12.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10410460,218256,Kirill Marchenko,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8480893,,,,,,,,,,0.0,0.3,0.35,0.4,30,7.9,8.65,8.225,8.317,16.753,18.168,,,,6.5,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410461,218320,Mathieu Olivier,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8479671,,,,,,,,,,0.0,0.1,0.3,0.267,30,2.2,3.15,5.975,5.783,14.348,14.826,,,,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410462,268031,Miles Wood,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8477425,,,,,,,,,,0.4,0.2,0.1,0.1,30,7.3,4.55,3.65,3.817,11.248,10.878,,,,1.5,1.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410463,86998,Quinton Byfield,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8482124,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.4,0.4,0.4,0.3,30,8.1,6.25,7.2,6.133,19.215,19.808,,,,8.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,
10410464,267635,Samuel Helenius,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8482726,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.2,0.3,0.15,0.133,30,2.8,4.35,3.2,2.45,9.892,8.219,,,,9.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10410465,305206,Scott Laughton,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8476872,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.2,0.1,0.1,0.1,30,4.4,3.6,2.8,3.25,13.44,14.552,,,,12.5,6.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10410466,218259,Sean Monahan,CBJ,F,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8477497,,,,,,,,,,0.2,0.5,0.4,0.367,30,9.1,11.0,11.225,10.083,17.014,19.14,,,,5.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410467,59042,Trevor Moore,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8479675,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.2,0.1,0.15,0.133,30,6.8,4.3,4.6,4.983,16.3,15.97,,,,7.5,9.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10410468,218289,Zach Werenski,CBJ,D,Goals,0.5,demon,False,LA,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,LA,0,8478460,,,,,,,,,,0.6,0.3,0.15,0.233,30,12.7,11.45,10.45,10.5,23.715,26.626,,,,17.5,17.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
10416941,267631,Alex Turcotte,LA,F,Goals,0.5,demon,False,CBJ,,,2026-03-09T16:00:00.000-04:00,122812,2026-03-09T19:11:56Z,goals,SKATER,CBJ,0,8481532,3.194,0.0,0.0,3.226,0.0,0.0,62,19,AVERAGE,0.0,0.0,0.05,0.067,30,1.8,3.1,3.825,3.683,12.647,12.373,,,,1.5,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
