projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_assists,last2_assists,last3_assists,last1_goals,last2_goals,last3_goals,last1_plus/minus,last2_plus/minus,last3_plus/minus,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,edge,recommended_side
10406028,223235,Olen Zellweger,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8482803,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.2,0.5,0.35,0.267,30,5.2,7.0,5.65,4.383,18.29,18.182,,,,4.5,3.0,6.5,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.2,30,0.0775,0.4225,UNDER
10406029,236767,Oskar Sundqvist,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8476897,3.5,0.0,0.0,3.403,0.0,0.0,62,30,WEAK,0.2,0.3,0.25,0.267,30,2.2,2.4,3.075,3.933,13.058,13.586,,,,6.5,1.5,1.5,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,0.4892,UNDER
10406030,236767,Oskar Sundqvist,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8476897,3.5,0.0,0.0,3.403,0.0,0.0,62,30,WEAK,0.2,0.3,0.3,0.367,30,2.2,2.4,3.075,3.933,13.058,13.586,,,,6.5,1.5,1.5,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.0675,0.4325,UNDER
10406031,176774,Pavel Mintyukov,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8483490,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.2,0.3,0.233,30,0.3,1.9,3.025,2.95,17.14,15.584,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.1967,0.3033,UNDER
10406032,176774,Pavel Mintyukov,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8483490,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.2,0.35,0.3,30,0.3,1.9,3.025,2.95,17.14,15.584,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.2667,30,0.2067,0.2933,UNDER
10406033,268039,Pius Suter,STL,F,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8480459,3.5,0.0,0.0,3.403,0.0,0.0,62,30,WEAK,0.0,0.4,0.4,0.367,30,10.2,8.8,9.125,7.667,21.069,18.819,,,,11.0,9.0,1.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.2,4,16,20,0.2,30,0.315,0.185,UNDER
10406034,268039,Pius Suter,STL,F,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8480459,3.5,0.0,0.0,3.403,0.0,0.0,62,30,WEAK,0.6,0.8,0.85,0.733,30,10.2,8.8,9.125,7.667,21.069,18.819,,,,11.0,9.0,1.5,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.2667,30,0.3292,0.1708,UNDER
10406035,218319,Radko Gudas,ANA,D,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8475462,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.2,0.15,0.133,30,1.2,2.95,2.1,1.967,22.119,21.085,,,,4.5,0.0,1.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1667,30,0.0742,0.4258,UNDER
10406036,218319,Radko Gudas,ANA,D,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8475462,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.2,0.15,0.133,30,1.2,2.95,2.1,1.967,22.119,21.085,,,,4.5,0.0,1.5,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.2,0.3,UNDER
10406037,189024,Ross Johnston,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8477527,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.0,0.0,0.0,30,0.0,0.0,0.075,0.1,9.186,8.486,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.2,30,0.0625,0.4375,UNDER
10406038,189024,Ross Johnston,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8477527,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.0,0.0,0.0,30,0.0,0.0,0.075,0.1,9.186,8.486,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.2,2,8,10,0.1,2,18,20,0.2333,30,0.1083,0.3917,UNDER
10406039,291289,Tim Washe,ANA,F,Assists,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,STL,1,8485512,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.0,0.0,0.0,2,1.5,1.5,1.5,1.5,7.735,7.735,,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.1053,2,17,19,0.1053,19,0.1763,0.3237,UNDER
10406040,291289,Tim Washe,ANA,F,Points,0.5,demon,False,STL,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,STL,1,8485512,3.419,0.0,0.0,2.613,0.0,0.0,62,26,WEAK,0.0,0.0,0.0,0.0,2,1.5,1.5,1.5,1.5,7.735,7.735,,,,1.5,1.5,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.1579,3,16,19,0.1579,19,0.1895,0.3105,UNDER
10406041,236609,Tyler Tucker,STL,D,Assists,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,assists,SKATER,ANA,0,8481006,3.5,0.0,0.0,3.403,0.0,0.0,62,30,WEAK,0.2,0.3,0.25,0.233,30,2.5,4.1,3.775,3.6,14.585,15.522,,,,0.0,1.5,1.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0,5,5,0.3,3,7,10,0.2,4,16,20,0.2333,30,0.1583,0.3417,UNDER
10406042,236609,Tyler Tucker,STL,D,Points,0.5,demon,False,ANA,STL,ANA,2026-03-08T21:00:00.000-04:00,134413,2026-03-08T23:45:24Z,points,SKATER,ANA,0,8481006,3.5,0.0,0.0,3.403,0.0,0.0,62,30,WEAK,0.2,0.4,0.35,0.3,30,2.5,4.1,3.775,3.6,14.585,15.522,,,,0.0,1.5,1.5,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.4,4,6,10,0.3,6,14,20,0.3,30,0.215,0.285,UNDER
10400436,58024,Evan Bouchard,EDM,D,Time On Ice,24.25,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,VGK,0,8480803,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,30,8.2,9.2,8.925,9.15,24.259,23.215,,,,1.5,4.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.6,6,4,10,0.7,14,6,20,0.7333,30,0.5483,0.0483,OVER
10400435,57827,Connor McDavid,EDM,F,Time On Ice,22.5,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,VGK,0,8478402,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,30,13.7,12.95,11.7,12.55,21.02,22.49,,,,6.5,16.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.5,5,5,10,0.6,12,8,20,0.6,30,0.485,0.015,UNDER
10400437,218569,Jack Eichel,VGK,F,Time On Ice,21.75,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,EDM,1,8478403,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,30,5.8,12.15,11.725,11.683,18.939,19.861,,,,11.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.4,4,6,10,0.4,8,12,20,0.4333,30,0.4033,0.0967,UNDER
10400438,218573,Noah Hanifin,VGK,D,Time On Ice,21,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,time_on_ice,SKATER,EDM,1,8478396,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,30,4.3,4.85,5.45,5.9,21.65,21.727,,,,11.0,3.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.6,6,4,10,0.65,13,7,20,0.7667,30,0.4642,0.0358,UNDER
10411513,57828,Leon Draisaitl,EDM,F,Faceoffs Won,9.5,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,faceoffs_won,SKATER,VGK,0,8477934,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,30,13.5,14.65,15.375,15.1,21.238,21.795,,,,6.5,11.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411518,218580,Tomas Hertl,VGK,F,Faceoffs Won,8.5,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,faceoffs_won,SKATER,EDM,1,8476881,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,30,13.8,9.6,10.25,11.133,16.296,17.067,,,,17.5,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411722,305660,Connor McDavid + Pavel Dorofeyev,EDM/VGK,F,Shots On Goal (Combo),5.5,standard,False,VGK/EDM,,,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal_(combo),SKATER,VGK/EDM,0,8478402|8481604,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.5,UNDER
10411724,305661,Leon Draisaitl + Mitch Marner,EDM/VGK,F,Shots On Goal (Combo),4.5,standard,False,VGK/EDM,,,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal_(combo),SKATER,VGK/EDM,0,8477934|8478483,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.5,UNDER
10411654,267943,Jeremy Lauzon,VGK,D,Hits,4,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,EDM,1,8478468,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.0,0.0,28,1.2,1.35,1.6,1.518,16.403,17.972,,,,0.0,0.0,3.0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411664,305122,Colton Dach,EDM,F,Hits,3.5,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,VGK,0,8482703,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,30,1.2,1.55,1.5,1.867,9.585,11.032,,,,1.5,0.0,1.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411651,237359,Vasily Podkolzin,EDM,F,Hits,3,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,VGK,0,8481617,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,30,3.4,3.55,3.075,2.683,14.593,13.345,,,,3.0,0.0,1.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411657,218579,Keegan Kolesar,VGK,F,Hits,3,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,EDM,1,8478434,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.0,0.0,30,3.5,3.0,2.9,3.3,11.679,12.858,,,,3.0,8.0,5.0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411658,236292,Trent Frederic,EDM,F,Hits,3,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,hits,SKATER,VGK,0,8479365,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,30,1.5,2.6,3.25,3.2,11.596,13.517,,,,3.0,0.0,1.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10417429,218622,Adin Hill,VGK,G,Goalie Saves,28.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,15,-6.0,-8.1,-7.0,-7.0,,,,,,-3.0,-15.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,15,15,0.0,15,0.0,0.5,UNDER
10417433,287949,Connor Ingram,EDM,G,Goalie Saves,28.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,22,-6.6,-6.3,-6.9,-6.545,,,,,,-12.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,0.5,UNDER
10417427,218622,Adin Hill,VGK,G,Goalie Saves,27.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,15,-6.0,-8.1,-7.0,-7.0,,,,,,-3.0,-15.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,15,15,0.0,15,0.0,0.5,UNDER
10417432,287949,Connor Ingram,EDM,G,Goalie Saves,27.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,22,-6.6,-6.3,-6.9,-6.545,,,,,,-12.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,0.5,UNDER
10417428,218622,Adin Hill,VGK,G,Goalie Saves,26.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,15,-6.0,-8.1,-7.0,-7.0,,,,,,-3.0,-15.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,15,15,0.0,15,0.0,0.5,UNDER
10417434,287949,Connor Ingram,EDM,G,Goalie Saves,26.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,22,-6.6,-6.3,-6.9,-6.545,,,,,,-12.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,0.5,UNDER
10416747,218622,Adin Hill,VGK,G,Goalie Saves,24,standard,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,15,-6.0,-8.1,-7.0,-7.0,,,,,,-3.0,-15.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,15,15,0.0,15,0.0,0.5,UNDER
10417139,287949,Connor Ingram,EDM,G,Goalie Saves,24,standard,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,22,-6.6,-6.3,-6.9,-6.545,,,,,,-12.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,0.5,UNDER
10417431,218622,Adin Hill,VGK,G,Goalie Saves,21.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,15,-6.0,-8.1,-7.0,-7.0,,,,,,-3.0,-15.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,15,15,0.0,15,0.0,0.5,UNDER
10417436,287949,Connor Ingram,EDM,G,Goalie Saves,21.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,22,-6.6,-6.3,-6.9,-6.545,,,,,,-12.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,0.5,UNDER
10417430,218622,Adin Hill,VGK,G,Goalie Saves,20.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,EDM,1,8478499,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,,,,,15,-6.0,-8.1,-7.0,-7.0,,,,,,-3.0,-15.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,15,15,0.0,15,0.0,0.5,UNDER
10417435,287949,Connor Ingram,EDM,G,Goalie Saves,20.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goalie_saves,GOALIE,VGK,0,8478971,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,22,-6.6,-6.3,-6.9,-6.545,,,,,,-12.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,17,17,0.0,17,0.0,0.5,UNDER
10409803,57827,Connor McDavid,EDM,F,Shots On Goal,5.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8478402,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,1.8,1.9,2.4,2.7,30,13.7,12.95,11.7,12.55,21.02,22.49,,,,6.5,16.0,26.0,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.3,30,0.08,0.42,UNDER
10409825,218569,Jack Eichel,VGK,F,Shots On Goal,5.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8478403,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,2.8,2.7,2.75,2.833,30,5.8,12.15,11.725,11.683,18.939,19.861,,,,11.0,6.0,3.0,,,,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.0667,30,0.0217,0.4783,UNDER
10409802,57827,Connor McDavid,EDM,F,Shots On Goal,4.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8478402,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,1.8,1.9,2.4,2.7,30,13.7,12.95,11.7,12.55,21.02,22.49,,,,6.5,16.0,26.0,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.25,5,15,20,0.4333,30,0.1158,0.3842,UNDER
10409811,58024,Evan Bouchard,EDM,D,Shots On Goal,4.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8480803,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,2.4,2.6,2.65,2.767,30,8.2,9.2,8.925,9.15,24.259,23.215,,,,1.5,4.5,8.0,,,,,,,,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.1333,30,0.1133,0.3867,UNDER
10409824,218569,Jack Eichel,VGK,F,Shots On Goal,4.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8478403,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,2.8,2.7,2.75,2.833,30,5.8,12.15,11.725,11.683,18.939,19.861,,,,11.0,6.0,3.0,,,,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.2,30,0.25,0.25,UNDER
10409834,57828,Leon Draisaitl,EDM,F,Shots On Goal,4.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8477934,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,3.8,3.7,3.65,3.667,30,13.5,14.65,15.375,15.1,21.238,21.795,,,,6.5,11.0,33.0,,,,,,,,,,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.2425,0.2575,UNDER
10409847,172624,Pavel Dorofeyev,VGK,F,Shots On Goal,4.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8481604,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,4.2,3.6,3.5,3.367,30,9.5,9.1,10.4,9.35,17.728,16.833,,,,18.5,14.0,6.0,,,,,,,,,,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.2,4,16,20,0.2,30,0.085,0.415,UNDER
