player,team,prop_type,actual,league,SOT,SH,G,A,SV,PA,KP,TK
Julian Malatini,SVW,Yellow Cards,1.0,ger.1,,0.0,0.0,0.0,,,,
Jonny,ALA,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Leonardo Bittencourt,SVW,Shots,1.0,ger.1,,1.0,0.0,1.0,,,,
Kieron Bowie,VER,Yellow Cards,1.0,ita.1,,4.0,1.0,0.0,,,,
Jonny,ALA,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Pacha Espino,RAY,Shots,1.0,esp.1,,1.0,1.0,0.0,,,,
Pacha Espino,RAY,Goals,1.0,esp.1,,1.0,1.0,0.0,,,,
Leonardo Bittencourt,SVW,Assists,1.0,ger.1,,1.0,0.0,1.0,,,,
Tim Skarke,FCU,Shots,1.0,ger.1,,1.0,0.0,0.0,,,,
Jamie Vardy,CRE,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Milan Djuric,CRE,Assists,1.0,ita.1,,1.0,0.0,1.0,,,,
Andrei Ratiu,RAY,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Andrei Ratiu,RAY,Yellow Cards,1.0,esp.1,,0.0,0.0,0.0,,,,
Isi Palazón,RAY,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Milan Djuric,CRE,Yellow Cards,1.0,ita.1,,1.0,0.0,1.0,,,,
Cher Ndour,FIO,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Isi Palazón,RAY,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Martín Payero,CRE,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Diego Rico,GET,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Jack Harrison,FIO,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Jacopo Fazzini,FIO,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Aurèle Amenda,SGE,Shots,1.0,ger.1,,1.0,0.0,0.0,,,,
Fran Pérez,RAY,Assists,1.0,esp.1,,2.0,0.0,1.0,,,,
Fran Pérez,RAY,Fouls,1.0,esp.1,,2.0,0.0,1.0,,,,
Fran Pérez,RAY,Yellow Cards,1.0,esp.1,,2.0,0.0,1.0,,,,
Jon Guridi,ALA,Yellow Cards,1.0,esp.1,,0.0,0.0,0.0,,,,
Aurèle Amenda,SGE,Fouls,1.0,ger.1,,1.0,0.0,0.0,,,,
Amin Sarr,VER,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Jorge de Frutos,RAY,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Albert Gudmundsson,FIO,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Jorge de Frutos,RAY,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Gaetano Oristanio,PAR,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Edoardo Corvi,PAR,Goalkeeper Saves,1.0,ita.1,,0.0,0.0,0.0,1.0,,,
Alessandro Circati,PAR,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Enrico Del Prato,PAR,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Mandela Keita,PAR,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Oliver Sørensen,PAR,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Juanlu Sanchez,SEV,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Emanuele Valeri,PAR,Fouls,1.0,ita.1,,1.0,0.0,0.0,,,,
Benjamin Cremaschi,PAR,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Tomás Suslov,VER,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Ángel Pérez,ALA,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Ángel Ortiz,BET,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Leo Østigard,GEN,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Johan Vásquez,GEN,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Patrizio Masini,GEN,Shots,1.0,ita.1,,1.0,0.0,1.0,,,,
Patrizio Masini,GEN,Assists,1.0,ita.1,,1.0,0.0,1.0,,,,
Álvaro Fidalgo,BET,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Patrizio Masini,GEN,Yellow Cards,1.0,ita.1,,1.0,0.0,1.0,,,,
Morten Frendrup,GEN,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Mikael Ellertsson,GEN,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Roberto Gagliardini,VER,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Nathaniel Brown,SGE,Fouls,1.0,ger.1,,0.0,0.0,0.0,,,,
Nelson Deossa,BET,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Santiago Mouriño,VIL,Shots,1.0,esp.1,,1.0,1.0,0.0,,,,
Junior Messias,GEN,Goals,1.0,ita.1,,3.0,1.0,0.0,,,,
Santiago Mouriño,VIL,Goals,1.0,esp.1,,1.0,1.0,0.0,,,,
Lorenzo Colombo,GEN,Fouls,1.0,ita.1,,2.0,0.0,0.0,,,,
Ruslan Malinovskyi,GEN,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Vitinha,GEN,Shots,1.0,ita.1,,1.0,1.0,0.0,,,,
Vitinha,GEN,Goals,1.0,ita.1,,1.0,1.0,0.0,,,,
Santiago Mouriño,VIL,Fouls,1.0,esp.1,,1.0,1.0,0.0,,,,
Evan Ndicka,ROMA,Shots,1.0,ita.1,,1.0,1.0,0.0,,,,
Evan Ndicka,ROMA,Goals,1.0,ita.1,,1.0,1.0,0.0,,,,
Evan Ndicka,ROMA,Fouls,1.0,ita.1,,1.0,1.0,0.0,,,,
Evan Ndicka,ROMA,Yellow Cards,1.0,ita.1,,1.0,1.0,0.0,,,,
Toni Martínez,ALA,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Gianluca Mancini,ROMA,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Rolando Mandragora,FIO,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Manu Koné,ROMA,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Manu Koné,ROMA,Fouls,1.0,ita.1,,1.0,0.0,0.0,,,,
Pape Gueye,VIL,Assists,1.0,esp.1,,4.0,0.0,1.0,,,,
Kostas Tsimikas,ROMA,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Devyne Rensch,ROMA,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Roberto Gagliardini,VER,Fouls,1.0,ita.1,,1.0,0.0,0.0,,,,
Donyell Malen,ROMA,Fouls,1.0,ita.1,,2.0,0.0,0.0,,,,
Donyell Malen,ROMA,Yellow Cards,1.0,ita.1,,2.0,0.0,0.0,,,,
Cucho Hernández,BET,Fouls,1.0,esp.1,,4.0,0.0,0.0,,,,
Santi Comesaña,VIL,Assists,1.0,esp.1,,0.0,0.0,1.0,,,,
Marco Brescianini,FIO,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Bryan Cristante,ROMA,Yellow Cards,1.0,ita.1,,2.0,0.0,0.0,,,,
Robinio Vaz,ROMA,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Daniele Ghilardi,ROMA,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Christian Ordoñez,PAR,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Fikayo Tomori,MIL,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Alberto Moleiro,VIL,Yellow Cards,1.0,esp.1,,2.0,0.0,0.0,,,,
Adrien Rabiot,MIL,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Adrien Rabiot,MIL,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Tajon Buchanan,VIL,Shots,1.0,esp.1,,1.0,1.0,0.0,,,,
Youssouf Fofana,MIL,Assists,1.0,ita.1,,2.0,0.0,1.0,,,,
Luka Modric,MIL,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Luka Modric,MIL,Fouls,1.0,ita.1,,1.0,0.0,0.0,,,,
Luka Modric,MIL,Yellow Cards,1.0,ita.1,,1.0,0.0,0.0,,,,
Pervis Estupiñán,MIL,Shots,1.0,ita.1,,1.0,1.0,0.0,,,,
Pervis Estupiñán,MIL,Goals,1.0,ita.1,,1.0,1.0,0.0,,,,
Tajon Buchanan,VIL,Goals,1.0,esp.1,,1.0,1.0,0.0,,,,
Alexis Saelemaekers,MIL,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Alexis Saelemaekers,MIL,Fouls,1.0,ita.1,,1.0,0.0,0.0,,,,
Christian Pulisic,MIL,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Denis Suárez,ALA,Shots,1.0,esp.1,,1.0,0.0,1.0,,,,
Samuele Ricci,MIL,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Yann Sommer,INT,Goalkeeper Saves,1.0,ita.1,,0.0,0.0,0.0,1.0,,,
Manuel Akanji,INT,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Abde Ezzalzouli,BET,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Alessandro Bastoni,INT,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Henrikh Mkhitaryan,INT,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Nicolò Barella,INT,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Piotr Zielinski,INT,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Abde Ezzalzouli,BET,Yellow Cards,1.0,esp.1,,0.0,0.0,0.0,,,,
Chimy Ávila,BET,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Luca Ranieri,FIO,Fouls,1.0,ita.1,,2.0,0.0,0.0,,,,
Georges Mikautadze,VIL,Fouls,1.0,esp.1,,2.0,0.0,0.0,,,,
Pio Esposito,INT,Fouls,1.0,ita.1,,2.0,0.0,0.0,,,,
Denis Suárez,ALA,Assists,1.0,esp.1,,1.0,0.0,1.0,,,,
Denis Suárez,ALA,Fouls,1.0,esp.1,,1.0,0.0,1.0,,,,
Denzel Dumfries,INT,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Denzel Dumfries,INT,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Jamil Siebert,LEC,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Jamil Siebert,LEC,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Lewis Ferguson,BOL,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Adrien Thomasson,RCL,Assists,1.0,fra.1,,2.0,0.0,1.0,,,,
Lewis Ferguson,BOL,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Antony,BET,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Antonino Gallo,LEC,Assists,1.0,ita.1,,0.0,0.0,1.0,,,,
Matthieu Udol,RCL,Assists,1.0,fra.1,,4.0,0.0,1.0,,,,
Matthieu Udol,RCL,Fouls,1.0,fra.1,,4.0,0.0,1.0,,,,
Antony,BET,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Saud Abdulhamid,RCL,Goals,1.0,fra.1,,2.0,1.0,0.0,,,,
Antony,BET,Yellow Cards,1.0,esp.1,,1.0,0.0,0.0,,,,
Abdou Harroui,VER,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Abdallah Sima,RCL,Assists,1.0,fra.1,,4.0,0.0,1.0,,,,
Abdallah Sima,RCL,Fouls,1.0,fra.1,,4.0,0.0,1.0,,,,
Florian Thauvin,RCL,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Florian Thauvin,RCL,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Amadou Haidara,RCL,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Amadou Haidara,RCL,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Amadou Haidara,RCL,Fouls,1.0,fra.1,,1.0,1.0,0.0,,,,
Jean-Daniel Akpa Akpro,VER,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Ander Guevara,ALA,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Rayan Fofana,RCL,Fouls,1.0,fra.1,,4.0,0.0,0.0,,,,
Jeong Woo-Yeong,FCU,Shots,1.0,ger.1,,1.0,0.0,0.0,,,,
Jonathan Burkardt,SGE,Fouls,1.0,ger.1,,2.0,0.0,0.0,,,,
Jean-Philippe Gbamin,METZ,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Fodé Ballo-Touré,METZ,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Fodé Ballo-Touré,METZ,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Bouna Sarr,METZ,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Gerard Moreno,VIL,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Rolando Mandragora,FIO,Yellow Cards,1.0,ita.1,,1.0,0.0,0.0,,,,
Alpha Touré,METZ,Yellow Cards,1.0,fra.1,,2.0,0.0,0.0,,,,
Boubacar Traoré,METZ,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Danilo Veiga,LEC,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Nadir Zortea,BOL,Shots,1.0,ita.1,,1.0,0.0,1.0,,,,
Unai López,RAY,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Urie-Michel Mboula,METZ,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Urie-Michel Mboula,METZ,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Giorgi Tsitaishvili,METZ,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Giorgi Tsitaishvili,METZ,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Brendan Chardonnet,BRE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Brendan Chardonnet,BRE,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Brendan Chardonnet,BRE,Yellow Cards,1.0,fra.1,,1.0,0.0,0.0,,,,
Lorenzo Montipò,VER,Goalkeeper Saves,1.0,ita.1,,0.0,0.0,0.0,1.0,,,
Kenny Lala,BRE,Shots,1.0,fra.1,,1.0,0.0,1.0,,,,
Kenny Lala,BRE,Assists,1.0,fra.1,,1.0,0.0,1.0,,,,
Kenny Lala,BRE,Fouls,1.0,fra.1,,1.0,0.0,1.0,,,,
Nadir Zortea,BOL,Assists,1.0,ita.1,,1.0,0.0,1.0,,,,
Kamory Doumbia,BRE,Assists,1.0,fra.1,,3.0,0.0,1.0,,,,
Kamory Doumbia,BRE,Fouls,1.0,fra.1,,3.0,0.0,1.0,,,,
Kamory Doumbia,BRE,Yellow Cards,1.0,fra.1,,3.0,0.0,1.0,,,,
Hugo Magnetti,BRE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Arnaud Kalimuendo,SGE,Fouls,1.0,ger.1,,0.0,0.0,0.0,,,,
Ludovic Ajorque,BRE,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Ludovic Ajorque,BRE,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Emil Audero,CRE,Goalkeeper Saves,1.0,ita.1,,0.0,0.0,0.0,1.0,,,
Ludovic Ajorque,BRE,Yellow Cards,1.0,fra.1,,1.0,1.0,0.0,,,,
Diego Llorente,BET,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Mio Backhaus,SVW,Goalkeeper Saves,1.0,ger.1,,0.0,0.0,0.0,1.0,,,
Romain Del Castillo,BRE,Goals,1.0,fra.1,,2.0,1.0,0.0,,,,
Pathé Mboup,BRE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Lucas Tousart,BRE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Pedro Díaz,RAY,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Gautier Lloris,HAC,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Ayumu Seko,HAC,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Ayumu Seko,HAC,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Yanis Zouaoui,HAC,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Arouna Sangante,HAC,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Andrias Edmundsson,VER,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Rassoul Ndiaye,HAC,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Rassoul Ndiaye,HAC,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Simon Ebonog,HAC,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Ylber Ramadani,LEC,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Kenny Quetant,HAC,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Kenny Quetant,HAC,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Francesco Folino,CRE,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Sofiane Boufal,HAC,Fouls,1.0,fra.1,,2.0,0.0,0.0,,,,
Thomas Partey,VIL,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Mariano,ALA,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Ylber Ramadani,LEC,Fouls,1.0,ita.1,,1.0,0.0,0.0,,,,
Reda Khadra,HAC,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Stephan Zagadou,HAC,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Francesco Folino,CRE,Yellow Cards,1.0,ita.1,,0.0,0.0,0.0,,,,
Berke Özer,LILL,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,3.0,,,
Aïssa Mandi,LILL,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Aïssa Mandi,LILL,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Aïssa Mandi,LILL,Yellow Cards,1.0,fra.1,,1.0,0.0,0.0,,,,
Romain Perraud,LILL,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Romain Perraud,LILL,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Nikola Stulic,LEC,Goals,1.0,ita.1,,2.0,1.0,0.0,,,,
Eray Cömert,VAL,Goals,1.0,esp.1,,2.0,1.0,0.0,,,,
Nikola Stulic,LEC,Fouls,1.0,ita.1,,2.0,1.0,0.0,,,,
Matias Fernandez-Pardo,LILL,Goals,1.0,fra.1,,3.0,1.0,0.0,,,,
Nabil Bentaleb,LILL,Shots,1.0,fra.1,,1.0,0.0,1.0,,,,
Nabil Bentaleb,LILL,Assists,1.0,fra.1,,1.0,0.0,1.0,,,,
Nabil Bentaleb,LILL,Fouls,1.0,fra.1,,1.0,0.0,1.0,,,,
Niklas Stark,SVW,Fouls,1.0,ger.1,,0.0,0.0,0.0,,,,
David Affengruber,ELC,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Unai Núñez,VAL,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Youssef Lekhedim,ALA,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
David Affengruber,ELC,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Gaetan Perrin,LILL,Yellow Cards,1.0,fra.1,,3.0,0.0,0.0,,,,
Yvon Mvogo,LOR,Goalkeeper Saves,1.0,fra.1,,0.0,0.0,0.0,1.0,,,
Youssef Lekhedim,ALA,Yellow Cards,1.0,esp.1,,0.0,0.0,0.0,,,,
Bamo Meïté,LOR,Assists,1.0,fra.1,,0.0,0.0,1.0,,,,
Niklas Stark,SVW,Yellow Cards,1.0,ger.1,,0.0,0.0,0.0,,,,
Bamo Meïté,LOR,Yellow Cards,1.0,fra.1,,0.0,0.0,1.0,,,,
Panos Katseris,LOR,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Olivier Deman,SVW,Shots,1.0,ger.1,,1.0,1.0,0.0,,,,
Olivier Deman,SVW,Goals,1.0,ger.1,,1.0,1.0,0.0,,,,
Léo Pétrot,ELC,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Arthur Avom,LOR,Goals,1.0,fra.1,,2.0,1.0,0.0,,,,
Arthur Avom,LOR,Fouls,1.0,fra.1,,2.0,1.0,0.0,,,,
Jean-Victor Makengo,LOR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Jean-Victor Makengo,LOR,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Cédric Bakambu,BET,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Tosin Aiyegun,LOR,Fouls,1.0,fra.1,,2.0,0.0,0.0,,,,
Darlin Yongwa,LOR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Víctor Chust,ELC,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Dodô,FIO,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Juma Bah,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Juma Bah,NICE,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Melvin Bard,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Víctor Chust,ELC,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Jonathan Clauss,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Olivier Deman,SVW,Fouls,1.0,ger.1,,1.0,1.0,0.0,,,,
Morgan Sanson,NICE,Fouls,1.0,fra.1,,2.0,0.0,0.0,,,,
Charles Vanhoutte,NICE,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Tom Louchet,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Mohamed-Ali Cho,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Mohamed-Ali Cho,NICE,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Lameck Banda,LEC,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Dante,NICE,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Tiago Gouveia,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Tiago Gouveia,NICE,Fouls,1.0,fra.1,,1.0,0.0,0.0,,,,
Tiago Gouveia,NICE,Yellow Cards,1.0,fra.1,,1.0,0.0,0.0,,,,
Kail Boudache,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Antoine Mendy,NICE,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Yukinari Sugawara,SVW,Shots,1.0,ger.1,,1.0,0.0,0.0,,,,
Nikola Moro,BOL,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Lilian Brassier,REN,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Valentin Rongier,REN,Shots,1.0,fra.1,,1.0,0.0,2.0,,,,
Grady Diangana,ELC,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Ritsu Doan,SGE,Fouls,1.0,ger.1,,0.0,0.0,0.0,,,,
Sebastian Szymanski,REN,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Sebastian Szymanski,REN,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Sebastian Szymanski,REN,Fouls,1.0,fra.1,,1.0,1.0,0.0,,,,
Aleix Febas,ELC,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Esteban Lepaul,REN,Goals,1.0,fra.1,,2.0,1.0,0.0,,,,
Esteban Lepaul,REN,Fouls,1.0,fra.1,,2.0,1.0,0.0,,,,
Odisseas Vlachodimos,SEV,Goalkeeper Saves,1.0,esp.1,,0.0,0.0,0.0,1.0,,,
Arnaud Nordin,REN,Fouls,1.0,fra.1,,2.0,0.0,0.0,,,,
Ritsu Doan,SGE,Yellow Cards,1.0,ger.1,,0.0,0.0,0.0,,,,
Mousa Al-Tamari,REN,Assists,1.0,fra.1,,4.0,0.0,1.0,,,,
Nordan Mukiele,REN,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Nordan Mukiele,REN,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Ludovic Blas,REN,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Ludovic Blas,REN,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Ludovic Blas,REN,Fouls,1.0,fra.1,,1.0,1.0,0.0,,,,
Breel Embolo,REN,Assists,1.0,fra.1,,0.0,0.0,1.0,,,,
Djaoui Cissé,REN,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Djaoui Cissé,REN,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Aleix Febas,ELC,Fouls,1.0,esp.1,,1.0,0.0,0.0,,,,
Moussa Niakhaté,LYON,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Tyler Morton,LYON,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Tyler Morton,LYON,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Tomoya Ando,STP,Shots,1.0,ger.1,,1.0,0.0,0.0,,,,
Nicolás Tagliafico,LYON,Yellow Cards,1.0,fra.1,,0.0,0.0,0.0,,,,
Hans Hateboer,LYON,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Khalis Merah,LYON,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Tanner Tessmann,LYON,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Abner,LYON,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Adam Karabec,LYON,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Sebastiano Luperto,CRE,Fouls,1.0,ita.1,,0.0,0.0,0.0,,,,
Rémi Himbert,LYON,Fouls,1.0,fra.1,,6.0,0.0,0.0,,,,
Marc Aguado,ELC,Fouls,1.0,esp.1,,0.0,0.0,0.0,,,,
Corentin Tolisso,LYON,Shots,1.0,fra.1,,1.0,1.0,0.0,,,,
Corentin Tolisso,LYON,Goals,1.0,fra.1,,1.0,1.0,0.0,,,,
Roman Yaremchuk,LYON,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Nemanja Gudelj,SEV,Fouls,1.0,esp.1,,2.0,0.0,0.0,,,,
Diego Coppola,PAR,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Nhoa Sangui,PAR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Adama Camara,PAR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Emanuele Valeri,PAR,Shots,1.0,ita.1,,1.0,0.0,0.0,,,,
Nemanja Gudelj,SEV,Yellow Cards,1.0,esp.1,,2.0,0.0,0.0,,,,
Rudy Matondo,PAR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Yukinari Sugawara,SVW,Fouls,1.0,ger.1,,1.0,0.0,0.0,,,,
Filip Ugrinic,VAL,Fouls,1.0,esp.1,,3.0,0.0,0.0,,,,
Marshall Munetsi,PAR,Goals,1.0,fra.1,,4.0,1.0,0.0,,,,
Tanguy Nianzou,SEV,Fouls,1.0,esp.1,,2.0,0.0,0.0,,,,
Jean-Phillipe Krasso,PAR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Moses Simon,PAR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Buba Sangaré,ELC,Shots,1.0,esp.1,,1.0,0.0,0.0,,,,
Jonathan Ikoné,PAR,Fouls,1.0,fra.1,,2.0,0.0,0.0,,,,
Luca Koleosho,PAR,Shots,1.0,fra.1,,1.0,0.0,0.0,,,,
Alimani Gory,PAR,Fouls,1.0,fra.1,,0.0,0.0,0.0,,,,
Ethan Horvath,RBNY,Goalkeeper Saves,1.0,usa.1,,0.0,0.0,0.0,1.0,,,
