SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,PLAYER_NORM
2025-26,401810603,2026-02-07,OKC,4683692,Cason Wallace,34,23,4,4,4,0,3,10.0,16.0,1.0,3.0,2.0,2.0,cason wallace
2025-26,401810603,2026-02-07,OKC,4432823,Jaylin Williams,15,6,3,1,1,0,0,2.0,4.0,2.0,3.0,0.0,0.0,jaylin williams
2025-26,401810603,2026-02-07,OKC,2991350,Alex Caruso,26,8,2,1,2,1,1,3.0,9.0,2.0,6.0,0.0,1.0,alex caruso
2025-26,401810603,2026-02-07,OKC,3133626,Kenrich Williams,8,3,2,1,0,0,4,1.0,1.0,1.0,1.0,0.0,0.0,kenrich williams
2025-26,401810603,2026-02-07,OKC,4395702,Isaiah Joe,29,21,3,2,3,0,1,5.0,11.0,3.0,6.0,8.0,8.0,isaiah joe
2025-26,401810603,2026-02-07,OKC,4683778,Jared McCain,14,5,2,1,0,0,2,2.0,6.0,1.0,3.0,0.0,0.0,jared mccain
2025-26,401810604,2026-02-07,DAL,3138160,Caleb Martin,24,11,5,2,0,0,1,5.0,10.0,1.0,2.0,0.0,0.0,caleb martin
2025-26,401810604,2026-02-07,DAL,4278049,Daniel Gafford,18,9,4,2,0,0,0,3.0,5.0,0.0,0.0,3.0,4.0,daniel gafford
2025-26,401810604,2026-02-07,DAL,4278594,Naji Marshall,25,6,3,5,3,0,1,1.0,8.0,0.0,2.0,4.0,4.0,naji marshall
2025-26,401810604,2026-02-07,DAL,5041939,Cooper Flagg,26,14,4,4,0,0,2,5.0,12.0,2.0,3.0,2.0,2.0,cooper flagg
2025-26,401810604,2026-02-07,DAL,4432582,Max Christie,27,17,3,3,1,0,0,6.0,11.0,3.0,7.0,2.0,2.0,max christie
2025-26,401810604,2026-02-07,DAL,2531367,Dwight Powell,5,1,1,0,1,0,0,0.0,1.0,0.0,1.0,1.0,2.0,dwight powell
2025-26,401810604,2026-02-07,DAL,4277848,Marvin Bagley III,24,16,12,2,1,4,0,6.0,14.0,1.0,1.0,3.0,7.0,marvin bagley
2025-26,401810604,2026-02-07,DAL,4278078,P.J. Washington,23,10,5,3,1,0,0,4.0,10.0,2.0,5.0,0.0,0.0,p j washington
2025-26,401810604,2026-02-07,DAL,6475,Klay Thompson,19,19,1,2,2,0,2,6.0,14.0,4.0,10.0,3.0,3.0,klay thompson
2025-26,401810604,2026-02-07,DAL,3135046,Tyus Jones,17,4,0,7,0,0,0,2.0,4.0,0.0,2.0,0.0,0.0,tyus jones
2025-26,401810604,2026-02-07,DAL,4397040,Brandon Williams,24,18,3,4,1,0,1,8.0,12.0,2.0,2.0,0.0,0.0,brandon williams
2025-26,401810604,2026-02-07,DAL,5170947,AJ Johnson,7,0,0,1,0,0,0,0.0,4.0,0.0,2.0,0.0,0.0,aj johnson
2025-26,401810604,2026-02-07,SA,4592479,Julian Champagnie,15,5,2,0,1,1,0,2.0,2.0,1.0,1.0,0.0,0.0,julian champagnie
2025-26,401810604,2026-02-07,SA,5104157,Victor Wembanyama,27,16,11,1,0,3,0,6.0,14.0,1.0,6.0,3.0,4.0,victor wembanyama
2025-26,401810604,2026-02-07,SA,4066259,De'Aaron Fox,26,15,2,5,0,0,3,7.0,13.0,1.0,4.0,0.0,0.0,de aaron fox
2025-26,401810604,2026-02-07,SA,4395630,Devin Vassell,30,17,4,6,0,1,1,7.0,15.0,1.0,4.0,2.0,2.0,devin vassell
2025-26,401810604,2026-02-07,SA,4845367,Stephon Castle,32,40,12,12,3,1,6,15.0,19.0,3.0,5.0,7.0,10.0,stephon castle
2025-26,401810604,2026-02-07,SA,6578,Harrison Barnes,22,9,1,1,0,0,0,3.0,6.0,3.0,5.0,0.0,2.0,harrison barnes
2025-26,401810604,2026-02-07,SA,2489663,Kelly Olynyk,5,0,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,kelly olynyk
2025-26,401810604,2026-02-07,SA,4395723,Keldon Johnson,16,8,4,0,0,0,4,3.0,5.0,0.0,2.0,2.0,2.0,keldon johnson
2025-26,401810604,2026-02-07,SA,4610139,Jeremy Sochan,4,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,jeremy sochan
2025-26,401810604,2026-02-07,SA,5061568,Carter Bryant,17,11,5,0,0,3,0,4.0,11.0,3.0,7.0,0.0,0.0,carter bryant
2025-26,401810604,2026-02-07,SA,6427,Bismack Biyombo,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,bismack biyombo
2025-26,401810604,2026-02-07,SA,3064560,Luke Kornet,16,6,4,3,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,luke kornet
2025-26,401810604,2026-02-07,SA,3134916,Jordan McLaughlin,4,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,jordan mclaughlin
2025-26,401810604,2026-02-07,SA,5037871,Dylan Harper,23,11,4,5,1,1,1,5.0,8.0,1.0,1.0,0.0,0.0,dylan harper
2025-26,401810605,2026-02-08,UTAH,4066336,Lauri Markkanen,27,27,7,1,0,1,3,12.0,21.0,3.0,6.0,0.0,0.0,lauri markkanen
2025-26,401810605,2026-02-08,UTAH,4277961,Jaren Jackson Jr.,25,22,4,3,3,0,3,9.0,17.0,2.0,5.0,2.0,2.0,jaren jackson
2025-26,401810605,2026-02-08,UTAH,3102530,Jusuf Nurkic,24,3,14,6,1,1,4,1.0,2.0,0.0,1.0,1.0,2.0,jusuf nurkic
2025-26,401810605,2026-02-08,UTAH,4433627,Keyonte George,13,5,1,1,1,0,1,1.0,5.0,0.0,2.0,3.0,3.0,keyonte george
2025-26,401810605,2026-02-08,UTAH,4873138,Ace Bailey,31,10,3,3,1,0,5,4.0,11.0,1.0,4.0,1.0,2.0,ace bailey
2025-26,401810605,2026-02-08,UTAH,3449,Kevin Love,12,13,6,0,0,0,0,3.0,3.0,3.0,3.0,4.0,4.0,kevin love
2025-26,401810605,2026-02-08,UTAH,4684793,Kyle Filipowski,12,9,5,0,0,0,1,2.0,4.0,1.0,2.0,4.0,5.0,kyle filipowski
2025-26,401810605,2026-02-08,UTAH,4895758,Cody Williams,14,0,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,cody williams
2025-26,401810605,2026-02-08,UTAH,5105839,Brice Sensabaugh,23,4,3,2,1,0,0,1.0,9.0,0.0,3.0,2.0,2.0,brice sensabaugh
2025-26,401810605,2026-02-08,UTAH,3134932,John Konchar,18,4,7,3,1,1,1,2.0,4.0,0.0,1.0,0.0,0.0,john konchar
2025-26,401810605,2026-02-08,UTAH,4397227,Vince Williams Jr.,9,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,vince williams
2025-26,401810605,2026-02-08,UTAH,4683766,Isaiah Collier,32,20,2,10,2,0,5,9.0,15.0,0.0,3.0,2.0,3.0,isaiah collier
2025-26,401810605,2026-02-08,ORL,4432573,Paolo Banchero,38,23,7,8,3,1,5,6.0,17.0,2.0,7.0,9.0,12.0,paolo banchero
2025-26,401810605,2026-02-08,ORL,4277847,Wendell Carter Jr.,28,8,6,1,1,1,2,2.0,3.0,0.0,1.0,4.0,4.0,wendell carter
2025-26,401810605,2026-02-08,ORL,4066320,Desmond Bane,36,22,3,2,1,0,3,6.0,14.0,2.0,5.0,8.0,10.0,desmond bane
2025-26,401810605,2026-02-08,ORL,4432165,Jalen Suggs,34,12,7,6,4,2,2,4.0,11.0,2.0,7.0,2.0,4.0,jalen suggs
2025-26,401810605,2026-02-08,ORL,4712849,Anthony Black,38,21,3,4,4,1,2,8.0,19.0,1.0,7.0,4.0,4.0,anthony black
2025-26,401810605,2026-02-08,ORL,3150844,Moritz Wagner,17,13,8,0,0,0,0,4.0,8.0,3.0,5.0,2.0,2.0,moritz wagner
2025-26,401810605,2026-02-08,ORL,4065654,Jonathan Isaac,3,0,0,0,0,1,0,0.0,2.0,0.0,2.0,0.0,0.0,jonathan isaac
2025-26,401810605,2026-02-08,ORL,4702382,Tristan da Silva,20,8,2,2,0,0,0,3.0,6.0,2.0,5.0,0.0,0.0,tristan da silva
2025-26,401810605,2026-02-08,ORL,5214637,Noah Penda,10,6,2,0,0,1,0,2.0,2.0,0.0,0.0,2.0,2.0,noah penda
2025-26,401810605,2026-02-08,ORL,5105806,Jett Howard,2,2,0,1,1,0,0,0.0,1.0,0.0,1.0,2.0,3.0,jett howard
2025-26,401810605,2026-02-08,ORL,5239561,Jase Richardson,14,5,0,2,1,0,0,1.0,1.0,1.0,1.0,2.0,2.0,jase richardson
2025-26,401810606,2026-02-08,CHA,4066383,Miles Bridges,34,26,6,5,1,0,3,10.0,14.0,1.0,4.0,5.0,5.0,miles bridges
2025-26,401810606,2026-02-08,CHA,4433249,Moussa Diabate,32,11,15,2,0,0,0,4.0,8.0,0.0,1.0,3.0,3.0,moussa diabate
2025-26,401810606,2026-02-08,CHA,4433287,Brandon Miller,35,16,6,4,1,1,4,5.0,19.0,3.0,8.0,3.0,3.0,brandon miller
2025-26,401810606,2026-02-08,CHA,4432816,LaMelo Ball,31,19,1,9,2,0,2,7.0,20.0,2.0,8.0,3.0,3.0,lamelo ball
2025-26,401810606,2026-02-08,CHA,5061575,Kon Knueppel,36,23,8,4,0,1,2,8.0,15.0,6.0,11.0,1.0,1.0,kon knueppel
2025-26,401810606,2026-02-08,CHA,4066218,Grant Williams,16,11,3,1,0,0,0,4.0,4.0,2.0,2.0,1.0,1.0,grant williams
2025-26,401810606,2026-02-08,CHA,4576060,Ryan Kalkbrenner,15,6,5,0,0,0,2,3.0,6.0,0.0,0.0,0.0,0.0,ryan kalkbrenner
2025-26,401810606,2026-02-08,CHA,4432811,Josh Green,13,8,1,0,0,0,0,3.0,4.0,2.0,3.0,0.0,0.0,josh green
2025-26,401810606,2026-02-08,CHA,4432819,Tre Mann,10,3,1,2,0,1,2,1.0,2.0,1.0,1.0,0.0,0.0,tre mann
2025-26,401810606,2026-02-08,CHA,4602025,Sion James,17,3,3,4,1,0,0,1.0,3.0,1.0,1.0,0.0,0.0,sion james
2025-26,401810606,2026-02-08,ATL,4431680,Onyeka Okongwu,31,16,6,2,0,2,1,6.0,11.0,4.0,7.0,0.0,0.0,onyeka okongwu
2025-26,401810606,2026-02-08,ATL,4701230,Jalen Johnson,40,31,9,8,3,0,2,10.0,18.0,2.0,5.0,9.0,11.0,jalen johnson
2025-26,401810606,2026-02-08,ATL,5211175,Zaccharie Risacher,23,18,3,0,0,3,0,7.0,10.0,4.0,4.0,0.0,0.0,zaccharie risacher
2025-26,401810606,2026-02-08,ATL,4278039,Nickeil Alexander-Walker,38,13,2,10,1,1,1,3.0,15.0,2.0,8.0,5.0,5.0,nickeil alexander walker
2025-26,401810606,2026-02-08,ATL,4869342,Dyson Daniels,31,11,6,3,2,0,1,5.0,13.0,0.0,1.0,1.0,1.0,dyson daniels
2025-26,401810606,2026-02-08,ATL,4280151,Corey Kispert,23,8,2,2,0,0,4,3.0,8.0,2.0,5.0,0.0,0.0,corey kispert
2025-26,401810606,2026-02-08,ATL,4873201,Asa Newell,8,5,1,1,2,0,0,2.0,2.0,1.0,1.0,0.0,0.0,asa newell
2025-26,401810606,2026-02-08,ATL,3146557,Jock Landale,17,5,0,1,0,0,0,2.0,3.0,1.0,2.0,0.0,0.0,jock landale
2025-26,401810606,2026-02-08,ATL,2490149,CJ McCollum,28,12,1,3,1,0,1,5.0,8.0,2.0,4.0,0.0,0.0,cj mccollum
2025-26,401810607,2026-02-08,DEN,3138196,Cameron Johnson,27,14,4,1,0,0,0,6.0,9.0,2.0,3.0,0.0,0.0,cameron johnson
2025-26,401810607,2026-02-08,DEN,3112335,Nikola Jokic,33,22,14,17,1,4,3,7.0,12.0,2.0,2.0,6.0,6.0,nikola jokic
2025-26,401810607,2026-02-08,DEN,3936299,Jamal Murray,31,28,3,11,0,0,3,11.0,18.0,4.0,9.0,2.0,2.0,jamal murray
2025-26,401810607,2026-02-08,DEN,4431767,Christian Braun,32,10,4,2,1,1,1,4.0,6.0,0.0,0.0,2.0,4.0,christian braun
2025-26,401810607,2026-02-08,DEN,4432181,Julian Strawther,33,19,5,0,2,0,3,7.0,14.0,4.0,8.0,1.0,2.0,julian strawther
2025-26,401810607,2026-02-08,DEN,4431690,Zeke Nnaji,2,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,zeke nnaji
2025-26,401810607,2026-02-08,DEN,4433607,DaRon Holmes II,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,daron holmes
2025-26,401810607,2026-02-08,DEN,6477,Jonas Valanciunas,13,10,4,1,0,1,1,5.0,8.0,0.0,0.0,0.0,3.0,jonas valanciunas
2025-26,401810607,2026-02-08,DEN,2528210,Tim Hardaway Jr.,29,23,3,1,0,0,1,6.0,11.0,3.0,8.0,8.0,12.0,tim hardaway
2025-26,401810607,2026-02-08,DEN,4065670,Bruce Brown,31,10,3,4,3,1,1,3.0,5.0,1.0,2.0,3.0,4.0,bruce brown
2025-26,401810607,2026-02-08,DEN,4398390,Jalen Pickett,8,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,jalen pickett
2025-26,401810607,2026-02-08,CHI,4017844,Guerschon Yabusele,26,12,2,0,1,2,1,4.0,13.0,4.0,10.0,0.0,0.0,guerschon yabusele
2025-26,401810607,2026-02-08,CHI,4432822,Isaac Okoro,26,13,2,3,1,0,1,5.0,11.0,2.0,6.0,1.0,1.0,isaac okoro
2025-26,401810607,2026-02-08,CHI,4711294,Matas Buzelis,30,21,8,3,1,0,3,7.0,13.0,4.0,8.0,3.0,4.0,matas buzelis
2025-26,401810607,2026-02-08,CHI,4351851,Anfernee Simons,32,15,4,6,0,0,0,5.0,15.0,3.0,10.0,2.0,2.0,anfernee simons
2025-26,401810607,2026-02-08,CHI,4433218,Jaden Ivey,30,10,6,3,2,0,3,3.0,7.0,2.0,5.0,2.0,2.0,jaden ivey
2025-26,401810607,2026-02-08,CHI,4431687,Patrick Williams,20,8,2,2,1,0,0,3.0,4.0,2.0,3.0,0.0,0.0,patrick williams
2025-26,401810607,2026-02-08,CHI,5044385,Leonard Miller,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,leonard miller
2025-26,401810607,2026-02-08,CHI,4278076,Nick Richards,19,15,7,0,1,1,1,5.0,8.0,1.0,1.0,4.0,5.0,nick richards
2025-26,401810607,2026-02-08,CHI,5091709,Lachlan Olbrich,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,lachlan olbrich
2025-26,401810607,2026-02-08,CHI,4277811,Collin Sexton,29,17,3,4,0,0,4,6.0,14.0,1.0,5.0,4.0,4.0,collin sexton
2025-26,401810607,2026-02-08,CHI,4684275,Rob Dillingham,22,9,3,4,1,0,3,3.0,7.0,1.0,3.0,2.0,2.0,rob dillingham
2025-26,401810608,2026-02-08,GS,6589,Draymond Green,33,9,4,6,1,0,2,3.0,9.0,2.0,6.0,1.0,2.0,draymond green
2025-26,401810608,2026-02-08,GS,4997536,Gui Santos,26,15,8,3,1,0,0,6.0,12.0,1.0,4.0,2.0,4.0,gui santos
2025-26,401810608,2026-02-08,GS,4066436,De'Anthony Melton,24,5,0,1,5,0,3,2.0,10.0,1.0,6.0,0.0,0.0,de anthony melton
2025-26,401810608,2026-02-08,GS,4432171,Moses Moody,39,25,4,2,3,1,0,8.0,17.0,5.0,14.0,4.0,5.0,moses moody
2025-26,401810608,2026-02-08,GS,4592714,Pat Spencer,28,14,5,7,1,0,1,6.0,12.0,2.0,5.0,0.0,0.0,pat spencer
2025-26,401810608,2026-02-08,GS,3213,Al Horford,23,4,4,0,1,2,3,2.0,6.0,0.0,4.0,0.0,0.0,al horford
2025-26,401810608,2026-02-08,GS,4593016,Quinten Post,5,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,quinten post
2025-26,401810608,2026-02-08,GS,3134903,Gary Payton II,18,13,5,1,2,0,1,6.0,8.0,1.0,2.0,0.0,0.0,gary payton
2025-26,401810608,2026-02-08,GS,4709138,Brandin Podziemski,33,14,6,4,2,0,1,6.0,15.0,2.0,7.0,0.0,0.0,brandin podziemski
2025-26,401810608,2026-02-08,GS,4897262,Will Richard,10,0,0,1,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0,will richard
2025-26,401810608,2026-02-08,LAL,1966,LeBron James,35,20,7,10,1,1,7,6.0,17.0,2.0,7.0,6.0,7.0,lebron james
2025-26,401810608,2026-02-08,LAL,4066648,Rui Hachimura,28,18,1,0,0,1,1,7.0,10.0,4.0,5.0,0.0,0.0,rui hachimura
2025-26,401810608,2026-02-08,LAL,4592691,Jake LaRavia,27,2,4,1,0,2,4,1.0,5.0,0.0,3.0,0.0,0.0,jake laravia
2025-26,401810608,2026-02-08,LAL,4397077,Jaxson Hayes,20,6,4,1,1,1,0,3.0,4.0,0.0,0.0,0.0,1.0,jaxson hayes
2025-26,401810608,2026-02-08,LAL,2990992,Marcus Smart,33,15,3,4,0,2,1,3.0,7.0,1.0,2.0,8.0,9.0,marcus smart
2025-26,401810608,2026-02-08,LAL,2960236,Maxi Kleber,28,5,7,1,0,1,1,2.0,3.0,0.0,1.0,1.0,2.0,maxi kleber
2025-26,401810608,2026-02-08,LAL,4278077,Jarred Vanderbilt,19,13,8,2,2,1,1,4.0,6.0,2.0,3.0,3.0,4.0,jarred vanderbilt
2025-26,401810608,2026-02-08,LAL,3913174,Luke Kennard,26,10,2,2,1,0,2,4.0,7.0,2.0,4.0,0.0,0.0,luke kennard
2025-26,401810608,2026-02-08,LAL,4066457,Austin Reaves,24,16,5,8,2,1,5,5.0,10.0,0.0,2.0,6.0,7.0,austin reaves
2025-26,401810609,2026-02-08,PHI,4870562,Dominick Barlow,18,6,4,0,0,0,1,3.0,4.0,0.0,1.0,0.0,1.0,dominick barlow
2025-26,401810609,2026-02-08,PHI,3059318,Joel Embiid,33,33,9,3,0,1,2,9.0,19.0,4.0,7.0,11.0,13.0,joel embiid
2025-26,401810609,2026-02-08,PHI,3133603,Kelly Oubre Jr.,38,18,6,2,2,0,1,6.0,14.0,3.0,7.0,3.0,4.0,kelly oubre
2025-26,401810609,2026-02-08,PHI,4431678,Tyrese Maxey,40,29,9,6,1,0,3,8.0,21.0,3.0,10.0,10.0,11.0,tyrese maxey
2025-26,401810609,2026-02-08,PHI,5124612,VJ Edgecombe,25,5,6,2,0,0,1,2.0,4.0,1.0,2.0,0.0,0.0,vj edgecombe
2025-26,401810609,2026-02-08,PHI,4431675,Trendon Watford,27,6,7,2,0,2,4,2.0,4.0,0.0,1.0,2.0,2.0,trendon watford
2025-26,401810609,2026-02-08,PHI,4711297,Justin Edwards,17,2,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,justin edwards
2025-26,401810609,2026-02-08,PHI,5105637,Adem Bona,15,4,5,0,1,1,2,2.0,3.0,0.0,0.0,0.0,0.0,adem bona
2025-26,401810609,2026-02-08,PHI,4397014,Quentin Grimes,28,6,4,3,0,0,2,2.0,4.0,0.0,1.0,2.0,3.0,quentin grimes
2025-26,401810609,2026-02-08,PHX,2583632,Royce O'Neale,34,14,11,3,2,0,3,5.0,10.0,4.0,9.0,0.0,0.0,royce o neale
2025-26,401810609,2026-02-08,PHX,3155526,Dillon Brooks,36,28,2,2,1,0,0,11.0,23.0,2.0,10.0,4.0,4.0,dillon brooks
2025-26,401810609,2026-02-08,PHX,4701232,Mark Williams,31,11,11,2,2,0,0,4.0,7.0,0.0,0.0,3.0,5.0,mark williams
2025-26,401810609,2026-02-08,PHX,3136193,Devin Booker,32,21,2,9,0,0,4,5.0,12.0,1.0,7.0,10.0,11.0,devin booker
2025-26,401810609,2026-02-08,PHX,4278585,Collin Gillespie,28,6,4,2,2,0,1,2.0,11.0,2.0,10.0,0.0,0.0,collin gillespie
2025-26,401810609,2026-02-08,PHX,4601023,Oso Ighodaro,17,3,3,1,0,0,1,1.0,2.0,0.0,0.0,1.0,2.0,oso ighodaro
2025-26,401810609,2026-02-08,PHX,4888725,Ryan Dunn,11,3,1,0,0,0,0,1.0,5.0,1.0,3.0,0.0,0.0,ryan dunn
2025-26,401810609,2026-02-08,PHX,4278402,Jordan Goodwin,27,7,3,0,1,0,0,2.0,7.0,1.0,4.0,2.0,3.0,jordan goodwin
2025-26,401810609,2026-02-08,PHX,4280245,Jamaree Bouyea,8,2,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,2.0,jamaree bouyea
2025-26,401810609,2026-02-08,PHX,4437244,Jalen Green,17,8,3,3,0,0,1,2.0,6.0,0.0,3.0,4.0,4.0,jalen green
2025-26,401810610,2026-02-08,MEM,2993874,Kyle Anderson,27,11,6,2,2,2,1,5.0,6.0,0.0,0.0,1.0,3.0,kyle anderson
2025-26,401810610,2026-02-08,MEM,5105550,GG Jackson,30,11,8,2,1,2,0,4.0,10.0,2.0,4.0,1.0,2.0,gg jackson
2025-26,401810610,2026-02-08,MEM,2581018,Kentavious Caldwell-Pope,31,11,4,0,1,0,3,5.0,14.0,1.0,4.0,0.0,0.0,kentavious caldwell pope
2025-26,401810610,2026-02-08,MEM,4065733,Ty Jerome,20,13,1,1,1,1,4,4.0,10.0,2.0,5.0,3.0,3.0,ty jerome
2025-26,401810610,2026-02-08,MEM,4683934,Jahmai Mashack,30,8,1,1,6,0,2,3.0,9.0,2.0,7.0,0.0,0.0,jahmai mashack
2025-26,401810610,2026-02-08,MEM,4595400,Olivier-Maxence Prosper,25,25,5,0,0,0,1,9.0,13.0,7.0,8.0,0.0,0.0,olivier maxence prosper
2025-26,401810610,2026-02-08,MEM,4684806,Taylor Hendricks,22,6,1,2,0,0,1,2.0,4.0,0.0,1.0,2.0,5.0,taylor hendricks
2025-26,401810610,2026-02-08,MEM,4781746,Javon Small,28,22,6,4,0,1,0,7.0,10.0,2.0,4.0,6.0,6.0,javon small
2025-26,401810610,2026-02-08,MEM,4896372,Walter Clayton Jr.,28,8,4,7,3,0,2,3.0,8.0,0.0,5.0,2.0,2.0,walter clayton
2025-26,401810610,2026-02-08,POR,2991070,Jerami Grant,33,29,5,3,0,0,3,10.0,17.0,6.0,10.0,3.0,5.0,jerami grant
2025-26,401810610,2026-02-08,POR,4431736,Toumani Camara,34,8,7,1,1,1,0,3.0,10.0,1.0,5.0,1.0,1.0,toumani camara
2025-26,401810610,2026-02-08,POR,5105565,Donovan Clingan,36,20,19,3,1,2,2,8.0,15.0,2.0,6.0,2.0,2.0,donovan clingan
2025-26,401810610,2026-02-08,POR,3995,Jrue Holiday,27,21,2,4,0,0,3,8.0,13.0,4.0,6.0,1.0,2.0,jrue holiday
2025-26,401810610,2026-02-08,POR,5081727,Sidy Cissoko,33,7,10,4,2,0,2,3.0,10.0,1.0,5.0,0.0,0.0,sidy cissoko
2025-26,401810610,2026-02-08,POR,5217746,Yang Hansen,3,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,yang hansen
2025-26,401810610,2026-02-08,POR,4433144,Caleb Love,27,17,0,8,1,0,4,7.0,18.0,3.0,11.0,0.0,0.0,caleb love
2025-26,401810610,2026-02-08,POR,4578893,Vit Krejci,26,10,3,4,2,0,0,4.0,7.0,2.0,5.0,0.0,0.0,vit krejci
2025-26,401810610,2026-02-08,POR,4683935,Blake Wesley,9,10,1,0,0,0,2,3.0,5.0,2.0,3.0,2.0,4.0,blake wesley
2025-26,401810610,2026-02-08,POR,5099752,Rayan Rupert,11,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,rayan rupert
2025-26,401810611,2026-02-08,CLE,4066328,Jarrett Allen,33,29,10,1,0,0,1,11.0,12.0,0.0,0.0,7.0,8.0,jarrett allen
2025-26,401810611,2026-02-08,CLE,3992,James Harden,32,23,2,8,1,0,3,7.0,13.0,5.0,8.0,4.0,4.0,james harden
2025-26,401810611,2026-02-08,CLE,3908809,Donovan Mitchell,35,35,2,4,2,2,3,13.0,24.0,2.0,8.0,7.0,7.0,donovan mitchell
2025-26,401810611,2026-02-08,CLE,4066757,Sam Merrill,24,2,1,2,0,0,1,0.0,6.0,0.0,5.0,2.0,2.0,sam merrill
2025-26,401810611,2026-02-08,CLE,4683747,Jaylon Tyson,27,10,6,0,0,0,3,3.0,8.0,0.0,1.0,4.0,4.0,jaylon tyson
2025-26,401810611,2026-02-08,CLE,5106268,Nae'Qwan Tomlin,17,6,5,2,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,nae qwan tomlin
2025-26,401810611,2026-02-08,CLE,3934723,Thomas Bryant,15,10,3,2,1,0,0,3.0,5.0,2.0,4.0,2.0,2.0,thomas bryant
2025-26,401810611,2026-02-08,CLE,3032979,Dennis Schroder,17,7,3,4,0,0,0,3.0,9.0,0.0,4.0,1.0,1.0,dennis schroder
2025-26,401810611,2026-02-08,CLE,4701233,Craig Porter Jr.,23,4,3,4,2,0,0,1.0,3.0,0.0,1.0,2.0,4.0,craig porter
2025-26,401810611,2026-02-08,CLE,4702177,Keon Ellis,17,6,3,3,3,1,0,2.0,4.0,2.0,4.0,0.0,0.0,keon ellis
2025-26,401810611,2026-02-08,SAC,4898371,Maxime Raynaud,23,14,7,0,2,0,2,5.0,8.0,0.0,0.0,4.0,4.0,maxime raynaud
2025-26,401810611,2026-02-08,SAC,3468,Russell Westbrook,32,21,5,9,0,0,7,8.0,14.0,5.0,10.0,0.0,2.0,russell westbrook
2025-26,401810611,2026-02-08,SAC,3978,DeMar DeRozan,30,13,2,3,0,1,0,4.0,16.0,2.0,4.0,3.0,3.0,demar derozan
2025-26,401810611,2026-02-08,SAC,4279318,Daeqwon Plowden,39,16,6,4,1,0,2,6.0,11.0,2.0,7.0,2.0,2.0,daeqwon plowden
2025-26,401810611,2026-02-08,SAC,4702384,Nique Clifford,40,30,4,4,2,2,2,12.0,19.0,5.0,9.0,1.0,2.0,nique clifford
2025-26,401810611,2026-02-08,SAC,4431679,Precious Achiuwa,16,2,2,2,2,0,0,1.0,3.0,0.0,1.0,0.0,2.0,precious achiuwa
2025-26,401810611,2026-02-08,SAC,2528588,Doug McDermott,8,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,doug mcdermott
2025-26,401810611,2026-02-08,SAC,4433174,Dylan Cardwell,25,12,11,4,1,1,1,6.0,9.0,0.0,0.0,0.0,0.0,dylan cardwell
2025-26,401810611,2026-02-08,SAC,4433188,Devin Carter,27,18,4,4,1,1,1,6.0,13.0,2.0,5.0,4.0,5.0,devin carter
2025-26,401810612,2026-02-08,NY,3136195,Karl-Anthony Towns,29,11,10,1,1,0,3,3.0,9.0,0.0,2.0,5.0,6.0,karl anthony towns
2025-26,401810612,2026-02-08,NY,3062679,Josh Hart,26,19,6,3,0,0,1,7.0,14.0,2.0,6.0,3.0,4.0,josh hart
2025-26,401810612,2026-02-08,NY,3147657,Mikal Bridges,30,14,4,1,0,1,0,5.0,10.0,1.0,3.0,3.0,3.0,mikal bridges
2025-26,401810612,2026-02-08,NY,3914044,Landry Shamet,28,3,4,3,1,0,0,1.0,5.0,1.0,4.0,0.0,0.0,landry shamet
2025-26,401810612,2026-02-08,NY,3934672,Jalen Brunson,33,31,3,8,0,0,3,12.0,21.0,4.0,8.0,3.0,3.0,jalen brunson
2025-26,401810612,2026-02-08,NY,4395623,Trey Jemison III,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,trey jemison
2025-26,401810612,2026-02-08,NY,5211983,Pacome Dadiet,4,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,pacome dadiet
